level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	47	2	830	3561	13	36	91.486755	1
5	1	1	1	47	3	987	3561	13	36	91.486755	1
5	1	1	1	47	4	1594	3561	329	36	74.231934	120-29068-057
4	1	1	1	48	0	257	3634	2079	36	-1	
5	1	1	1	48	1	257	3634	323	36	84.853310	120-29068-021
5	1	1	1	48	2	1718	3634	117	36	0.000000	25-2
5	1	1	1	48	3	1846	3634	141	36	0.000000	1-00-46
5	1	1	1	48	4	2147	3634	40	36	89.405518	-2
5	1	1	1	48	5	2323	3634	13	36	91.486755	1
4	1	1	1	49	0	383	3708	617	36	-1	
5	1	1	1	49	1	383	3708	259	36	86.857826	25-21-00-51
5	1	1	1	49	2	830	3708	13	36	91.486755	1
5	1	1	1	49	3	987	3708	13	36	91.486755	1
4	1	1	1	50	0	260	3844	2130	101	-1	
5	1	1	1	50	1	260	3848	357	42	90.576523	EFFECTIVITY:
5	1	1	1	50	2	638	3849	96	40	96.956009	ALL
5	1	1	1	50	3	1857	3844	64	99	90.578972	2
5	1	1	1	50	4	1931	3844	187	101	88.192924	5.2
5	1	1	1	50	5	2134	3844	43	99	93.624771	1
5	1	1	1	50	6	2206	3844	184	101	91.583344	-00
4	1	1	1	51	0	2492	3939	259	51	-1	
5	1	1	1	51	1	2492	3939	122	51	96.449371	Page
5	1	1	1	51	2	2637	3940	114	39	96.337692	1012
4	1	1	1	52	0	1869	4010	875	41	-1	
5	1	1	1	52	1	1869	4011	95	40	84.715363	T.P.
5	1	1	1	52	2	1990	4011	221	40	84.715363	120/1176
5	1	1	1	52	3	2514	4010	84	41	93.143387	Jan
5	1	1	1	52	4	2623	4010	121	40	93.143387	15/01
