level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	18	2	804	1501	18	17	93.057175	*
5	1	1	1	18	3	854	1502	114	39	96.786659	1287
5	1	1	1	18	4	1187	1501	86	51	96.488297	Apr
5	1	1	1	18	5	1294	1501	128	40	96.367775	10/06
5	1	1	1	18	6	1561	1501	158	40	91.992149	25-IPL
5	1	1	1	18	7	2125	1501	18	17	92.169037	*
5	1	1	1	18	8	2175	1502	114	39	96.387543	1325
5	1	1	1	18	9	2492	1501	86	51	94.552231	Apr
5	1	1	1	18	10	2614	1501	129	40	94.552231	10/06
4	1	1	1	19	0	240	1573	2503	52	-1	
5	1	1	1	19	1	240	1574	158	40	91.225403	25-IPL
5	1	1	1	19	2	854	1575	114	39	96.848900	1288
5	1	1	1	19	3	1177	1573	94	52	95.244858	Sep
5	1	1	1	19	4	1291	1574	131	40	96.951424	30/98
5	1	1	1	19	5	1561	1574	158	40	91.992149	25-IPL
5	1	1	1	19	6	2125	1574	18	17	92.281677	*
5	1	1	1	19	7	2175	1575	114	39	96.660225	1326
5	1	1	1	19	8	2492	1574	86	51	94.552231	Apr
5	1	1	1	19	9	2614	1574	129	40	94.552231	10/06
4	1	1	1	20	0	240	1646	2503	52	-1	
5	1	1	1	20	1	240	1647	158	40	91.225403	25-IPL
5	1	1	1	20	2	804	1647	18	17	92.492828	*
5	1	1	1	20	3	854	1648	114	39	96.111137	1289
5	1	1	1	20	4	1187	1647	86	51	96.488297	Apr
5	1	1	1	20	5	1294	1647	128	40	96.367775	10/06
5	1	1	1	20	6	1561	1647	158	40	91.992149	25-IPL
5	1	1	1	20	7	2175	1648	113	39	96.146202	1327
5	1	1	1	20	8	2498	1646	93	52	95.136421	Sep
5	1	1	1	20	9	2611	1647	132	40	95.136421	30/98
4	1	1	1	21	0	240	1719	2503	53	-1	
5	1	1	1	21	1	240	1721	158	40	90.082054	25-IPL
5	1	1	1	21	2	804	1721	18	17	92.774918	*
5	1	1	1	21	3	854	1722	114	39	95.209984	1290
5	1	1	1	21	4	1187	1721	86	51	96.488297	Apr
5	1	1	1	21	5	1294	1721	128	40	96.367775	10/06
5	1	1	1	21	6	1561	1720	158	40	90.627220	25-IPL
5	1	1	1	21	7	2175	1721	113	39	96.822571	1328
5	1	1	1	21	8	2498	1719	93	52	95.136421	Sep
5	1	1	1	21	9	2611	1720	132	40	95.136421	30/98
4	1	1	1	22	0	240	1793	2503	52	-1	
5	1	1	1	22	1	240	1794	158	40	91.225403	25-IPL
5	1	1	1	22	2	854	1795	107	39	96.802940	1291
5	1	1	1	22	3	1177	1793	94	52	95.244858	Sep
5	1	1	1	22	4	1291	1794	131	40	96.951424	30/98
5	1	1	1	22	5	1561	1794	158	40	91.992149	25-IPL
5	1	1	1	22	6	2125	1794	18	17	92.730064	*
5	1	1	1	22	7	2175	1795	114	39	96.606712	1329
5	1	1	1	22	8	2492	1794	86	51	94.552231	Apr
5	1	1	1	22	9	2614	1794	129	40	94.552231	10/06
4	1	1	1	23	0	240	1867	2503	51	-1	
5	1	1	1	23	1	240	1867	158	40	91.225403	25-IPL
5	1	1	1	23	2	804	1867	18	17	92.243477	*
5	1	1	1	23	3	854	1868	114	39	95.775940	1292
5	1	1	1	23	4	1187	1867	86	51	96.488297	Apr
5	1	1	1	23	5	1294	1867	128	40	96.367775	10/06
5	1	1	1	23	6	1561	1867	158	40	91.992149	25-IPL
5	1	1	1	23	7	2125	1867	18	17	93.014435	*
5	1	1	1	23	8	2175	1868	114	39	96.273109	1330
5	1	1	1	23	9	2492	1867	86	51	94.552231	Apr
5	1	1	1	23	10	2614	1867	129	40	94.552231	10/06
4	1	1	1	24	0	240	1935	2503	61	-1	
5	1	1	1	24	1	240	1940	158	40	91.225403	25-IPL
5	1	1	1	24	2	804	1940	18	17	92.539581	*
5	1	1	1	24	3	854	1941	114	39	96.445320	1293
5	1	1	1	24	4	1187	1935	65	61	96.488297	Apr
5	1	1	1	24	5	1289	1940	133	40	96.367775	10/06
5	1	1	1	24	6	1561	1940	158	40	91.992149	25-IPL
5	1	1	1	24	7	2175	1941	107	39	95.867348	1331
5	1	1	1	24	8	2510	1940	64	41	95.170937	Jul
5	1	1	1	24	9	2614	1940	129	40	95.725372	15/02
4	1	1	1	25	0	240	2013	2503	52	-1	
5	1	1	1	25	1	240	2014	158	40	91.225403	25-IPL
5	1	1	1	25	2	854	2015	114	39	96.844345	1294
5	1	1	1	25	3	1177	2013	94	52	95.244858	Sep
5	1	1	1	25	4	1291	2014	131	40	96.951424	30/98
5	1	1	1	25	5	1561	2014	158	40	91.992149	25-IPL
5	1	1	1	25	6	2175	2015	113	39	96.900940	1332
5	1	1	1	25	7	2498	2013	93	52	95.136421	Sep
5	1	1	1	25	8	2611	2014	132	40	95.136421	30/98
4	1	1	1	26	0	240	2087	2503	51	-1	
5	1	1	1	26	1	240	2087	158	40	91.225403	25-IPL
5	1	1	1	26	2	804	2087	18	17	91.489922	*
5	1	1	1	26	3	854	2088	114	39	96.101837	1295
5	1	1	1	26	4	1187	2087	86	51	96.488297	Apr
5	1	1	1	26	5	1294	2087	128	40	96.367775	10/06
5	1	1	1	26	6	1561	2087	158	40	91.992149	25-IPL
5	1	1	1	26	7	2125	2087	18	17	92.505333	*
5	1	1	1	26	8	2175	2088	114	39	96.618851	1333
5	1	1	1	26	9	2492	2087	86	51	94.552231	Apr
5	1	1	1	26	10	2614	2087	129	40	94.552231	10/06
4	1	1	1	27	0	240	2160	2503	51	-1	
5	1	1	1	27	1	240	2160	158	40	91.225403	25-IPL
5	1	1	1	27	2	804	2160	18	17	92.557190	*
5	1	1	1	27	3	854	2161	114	39	93.624084	1296
5	1	1	1	27	4	1187	2160	86	51	96.488297	Apr
5	1	1	1	27	5	1294	2160	128	40	96.367775	10/06
5	1	1	1	27	6	1561	2160	158	40	91.992149	25-IPL
5	1	1	1	27	7	2125	2160	18	17	91.855209	*
5	1	1	1	27	8	2175	2161	114	39	96.599281	1334
5	1	1	1	27	9	2492	2160	86	51	94.552231	Apr
5	1	1	1	27	10	2614	2160	129	40	94.552231	10/06
4	1	1	1	28	0	240	2233	2503	52	-1	
5	1	1	1	28	1	240	2234	158	40	91.225403	25-IPL
5	1	1	1	28	2	854	2235	114	39	96.864395	1297
5	1	1	1	28	3	1185	2234	84	41	96.162132	Jan
5	1	1	1	28	4	1293	2234	122	40	96.727325	15/01
5	1	1	1	28	5	1561	2234	158	40	91.992149	25-IPL
5	1	1	1	28	6	2175	2235	113	39	96.595734	1335
5	1	1	1	28	7	2498	2233	93	52	95.136421	Sep
5	1	1	1	28	8	2611	2234	132	40	95.136421	30/98
4	1	1	1	29	0	240	2306	2503	52	-1	
5	1	1	1	29	1	240	2307	158	40	91.225403	25-IPL
5	1	1	1	29	2	804	2307	18	17	92.777611	*
5	1	1	1	29	3	854	2308	114	39	95.246048	1298
5	1	1	1	29	4	1187	2307	86	51	96.488297	Apr
5	1	1	1	29	5	1294	2307	128	40	96.367775	10/06
5	1	1	1	29	6	1561	2307	158	40	91.992149	25-IPL
5	1	1	1	29	7	2175	2308	113	39	96.517509	1336
5	1	1	1	29	8	2498	2306	93	52	95.136421	Sep
5	1	1	1	29	9	2611	2307	132	40	95.136421	30/98
4	1	1	1	30	0	240	2380	2503	51	-1	
5	1	1	1	30	1	240	2380	158	40	91.225403	25-IPL
5	1	1	1	30	2	804	2380	18	17	92.350311	*
5	1	1	1	30	3	854	2381	114	39	96.138039	1299
5	1	1	1	30	4	1187	2380	86	51	96.488297	Apr
5	1	1	1	30	5	1294	2380	128	40	96.367775	10/06
5	1	1	1	30	6	1561	2380	158	40	91.992149	25-IPL
5	1	1	1	30	7	2125	2380	18	17	92.826683	*
5	1	1	1	30	8	2175	2381	114	39	96.517830	1337
5	1	1	1	30	9	2492	2380	86	51	94.552231	Apr
5	1	1	1	30	10	2614	2380	129	40	94.552231	10/06
4	1	1	1	31	0	240	2452	2503	52	-1	
5	1	1	1	31	1	240	2453	158	40	91.225403	25-IPL
5	1	1	1	31	2	854	2454	114	39	96.567459	1300
5	1	1	1	31	3	1177	2452	94	52	95.244858	Sep
5	1	1	1	31	4	1291	2453	131	40	96.951424	30/98
5	1	1	1	31	5	1561	2453	158	40	91.992149	25-IPL
5	1	1	1	31	6	2125	2453	18	17	93.038063	*
5	1	1	1	31	7	2175	2454	114	39	96.670929	1338
5	1	1	1	31	8	2492	2453	86	51	94.552231	Apr
5	1	1	1	31	9	2614	2453	129	40	94.552231	10/06
4	1	1	1	32	0	240	2526	2503	52	-1	
5	1	1	1	32	1	240	2527	158	40	91.225403	25-IPL
5	1	1	1	32	2	804	2527	18	17	92.876244	*
5	1	1	1	32	3	854	2528	107	39	96.585007	1301
5	1	1	1	32	4	1187	2527	86	51	96.488297	Apr
5	1	1	1	32	5	1294	2527	128	40	96.367775	10/06
5	1	1	1	32	6	1561	2527	158	40	91.992149	25-IPL
5	1	1	1	32	7	2175	2528	113	39	96.741402	1339
5	1	1	1	32	8	2498	2526	93	52	95.136421	Sep
5	1	1	1	32	9	2611	2527	132	40	95.136421	30/98
4	1	1	1	33	0	240	2599	2503	52	-1	
5	1	1	1	33	1	240	2600	158	40	91.225403	25-IPL
5	1	1	1	33	2	804	2600	18	17	92.467056	*
5	1	1	1	33	3	854	2601	114	39	95.229095	1302
5	1	1	1	33	4	1187	2600	86	51	96.488297	Apr
5	1	1	1	33	5	1294	2600	128	40	96.367775	10/06
5	1	1	1	33	6	1561	2600	158	40	91.992149	25-IPL
5	1	1	1	33	7	2175	2601	113	39	96.766586	1340
5	1	1	1	33	8	2498	2599	93	52	95.136421	Sep
5	1	1	1	33	9	2611	2600	132	40	95.136421	30/98
4	1	1	1	34	0	240	2672	2503	52	-1	
5	1	1	1	34	1	240	2673	158	40	91.225403	25-IPL
5	1	1	1	34	2	854	2674	114	39	96.542404	1303
5	1	1	1	34	3	1177	2672	94	52	95.244858	Sep
5	1	1	1	34	4	1291	2673	131	40	96.951424	30/98
5	1	1	1	34	5	1561	2673	158	40	91.992149	25-IPL
5	1	1	1	34	6	2125	2673	18	17	92.495964	*
5	1	1	1	34	7	2175	2674	107	39	96.283363	1341
5	1	1	1	34	8	2492	2673	86	51	94.552231	Apr
5	1	1	1	34	9	2614	2673	129	40	94.552231	10/06
4	1	1	1	35	0	240	2746	2503	52	-1	
5	1	1	1	35	1	240	2747	158	40	91.225403	25-IPL
5	1	1	1	35	2	854	2748	114	39	96.494980	1304
5	1	1	1	35	3	1177	2746	94	52	95.244858	Sep
5	1	1	1	35	4	1291	2747	131	40	96.951424	30/98
5	1	1	1	35	5	1561	2747	158	40	91.992149	25-IPL
5	1	1	1	35	6	2125	2747	18	17	92.557449	*
5	1	1	1	35	7	2175	2748	114	39	95.824074	1342
5	1	1	1	35	8	2492	2747	86	51	94.552231	Apr
5	1	1	1	35	9	2614	2747	129	40	94.552231	10/06
4	1	1	1	36	0	240	2819	2503	52	-1	
5	1	1	1	36	1	240	2820	158	40	91.225403	25-IPL
5	1	1	1	36	2	804	2820	18	17	92.175812	*
5	1	1	1	36	3	854	2821	114	39	95.087776	1305
5	1	1	1	36	4	1187	2820	86	51	96.488297	Apr
5	1	1	1	36	5	1294	2820	128	40	96.367775	10/06
5	1	1	1	36	6	1561	2820	158	40	91.992149	25-IPL
5	1	1	1	36	7	2175	2821	113	39	96.721710	1343
5	1	1	1	36	8	2498	2819	93	52	95.136421	Sep
5	1	1	1	36	9	2611	2820	132	40	95.136421	30/98
4	1	1	1	37	0	240	2892	2503	52	-1	
5	1	1	1	37	1	240	2893	158	40	91.225403	25-IPL
5	1	1	1	37	2	854	2894	114	39	95.555275	1306
5	1	1	1	37	3	1177	2892	94	52	95.244858	Sep
5	1	1	1	37	4	1291	2893	131	40	96.951424	30/98
5	1	1	1	37	5	1561	2893	158	40	91.992149	25-IPL
5	1	1	1	37	6	2175	2894	113	39	96.613403	1344
5	1	1	1	37	7	2498	2892	93	52	95.136421	Sep
5	1	1	1	37	8	2611	2893	132	40	95.136421	30/98
4	1	1	1	38	0	240	2966	2503	52	-1	
5	1	1	1	38	1	240	2967	158	40	91.225403	25-IPL
5	1	1	1	38	2	854	2968	114	39	96.542679	1307
5	1	1	1	38	3	1177	2966	94	52	95.244858	Sep
5	1	1	1	38	4	1291	2967	131	40	96.951424	30/98
5	1	1	1	38	5	1561	2967	158	40	91.992149	25-IPL
5	1	1	1	38	6	2125	2967	18	17	91.397148	*
5	1	1	1	38	7	2175	2968	114	39	95.700958	1345
5	1	1	1	38	8	2492	2967	86	51	94.552231	Apr
5	1	1	1	38	9	2614	2967	129	40	94.552231	10/06
4	1	1	1	39	0	240	3039	2503	52	-1	
5	1	1	1	39	1	240	3040	158	40	91.225403	25-IPL
5	1	1	1	39	2	854	3041	114	39	96.741089	1308
5	1	1	1	39	3	1177	3039	94	52	95.244858	Sep
5	1	1	1	39	4	1291	3040	131	40	96.951424	30/98
5	1	1	1	39	5	1561	3040	158	40	91.992149	25-IPL
5	1	1	1	39	6	2125	3040	18	17	92.787064	*
5	1	1	1	39	7	2175	3041	114	39	95.224068	1346
5	1	1	1	39	8	2492	3040	86	51	94.552231	Apr
5	1	1	1	39	9	2614	3040	129	40	94.552231	10/06
4	1	1	1	40	0	240	3112	2503	52	-1	
5	1	1	1	40	1	240	3113	158	40	91.225403	25-IPL
5	1	1	1	40	2	804	3113	18	17	92.600304	*
5	1	1	1	40	3	854	3114	114	39	95.508011	1309
5	1	1	1	40	4	1187	3113	86	51	96.488297	Apr
5	1	1	1	40	5	1294	3113	128	40	96.367775	10/06
5	1	1	1	40	6	1561	3113	158	40	91.992149	25-IPL
5	1	1	1	40	7	2175	3114	113	39	96.727180	1347
5	1	1	1	40	8	2498	3112	93	52	95.136421	Sep
5	1	1	1	40	9	2611	3113	132	40	95.136421	30/98
4	1	1	1	41	0	240	3186	2503	52	-1	
5	1	1	1	41	1	240	3187	158	40	91.225403	25-IPL
5	1	1	1	41	2	804	3187	18	17	92.324966	*
5	1	1	1	41	3	854	3188	114	39	94.652550	1310
5	1	1	1	41	4	1187	3187	86	51	96.488297	Apr
5	1	1	1	41	5	1294	3187	128	40	96.367775	10/06
5	1	1	1	41	6	1561	3187	158	40	91.992149	25-IPL
5	1	1	1	41	7	2175	3188	113	39	96.662193	1348
5	1	1	1	41	8	2498	3186	93	52	95.136421	Sep
5	1	1	1	41	9	2611	3187	132	40	95.136421	30/98
4	1	1	1	42	0	240	3259	2503	52	-1	
5	1	1	1	42	1	240	3260	158	40	91.992149	25-IPL
5	1	1	1	42	2	858	3261	103	39	96.076019	1311
5	1	1	1	42	3	1177	3259	94	52	95.670532	Sep
5	1	1	1	42	4	1290	3260	132	40	96.965576	30/98
5	1	1	1	42	5	1561	3260	158	40	91.992149	25-IPL
5	1	1	1	42	6	2125	3260	18	17	92.575089	*
5	1	1	1	42	7	2175	3261	114	39	96.021706	1349
5	1	1	1	42	8	2492	3260	86	51	94.552231	Apr
5	1	1	1	42	9	2614	3260	129	40	94.552231	10/06
4	1	1	1	43	0	240	3332	2503	52	-1	
5	1	1	1	43	1	240	3333	158	40	91.225403	25-IPL
5	1	1	1	43	2	854	3334	114	39	96.632225	1312
5	1	1	1	43	3	1177	3332	94	52	95.670532	Sep
5	1	1	1	43	4	1290	3333	132	40	96.965576	30/98
5	1	1	1	43	5	1561	3333	158	40	91.992149	25-IPL
5	1	1	1	43	6	2125	3333	18	17	92.530525	*
5	1	1	1	43	7	2175	3334	114	39	94.751434	1350
5	1	1	1	43	8	2492	3333	86	51	94.552231	Apr
5	1	1	1	43	9	2614	3333	129	40	94.552231	10/06
4	1	1	1	44	0	240	3402	2503	61	-1	
5	1	1	1	44	1	240	3407	158	40	91.225403	25-IPL
5	1	1	1	44	2	804	3407	18	17	91.881355	*
5	1	1	1	44	3	854	3408	114	39	95.290413	1313
5	1	1	1	44	4	1186	3402	83	61	94.950249	Apr
5	1	1	1	44	5	1293	3407	129	40	96.870911	10/06
5	1	1	1	44	6	1561	3407	158	40	91.992149	25-IPL
5	1	1	1	44	7	2175	3408	107	39	96.742638	1351
5	1	1	1	44	8	2510	3407	64	41	95.756752	Jul
5	1	1	1	44	9	2614	3407	129	40	95.931374	15/02
4	1	1	1	45	0	242	3566	2517	51	-1	
5	1	1	1	45	1	242	3566	150	51	96.785400	Pages
5	1	1	1	45	2	417	3566	169	40	96.389130	revised
5	1	1	1	45	3	612	3576	48	30	95.841118	or
5	1	1	1	45	4	681	3566	147	40	95.841118	added
5	1	1	1	45	5	856	3566	53	51	96.021080	by
5	1	1	1	45	6	930	3566	75	40	96.021080	the
5	1	1	1	45	7	1029	3567	168	39	96.609100	current
5	1	1	1	45	8	1222	3566	182	40	95.629601	revision
5	1	1	1	45	9	1429	3576	76	30	95.629601	are
5	1	1	1	45	10	1530	3566	214	40	96.151924	indicated
5	1	1	1	45	11	1771	3566	53	51	96.893585	by
5	1	1	1	45	12	1847	3576	56	30	96.077858	an
5	1	1	1	45	13	1929	3566	188	40	93.292877	asterisk
5	1	1	1	45	14	2139	3566	65	51	88.499146	(*).
5	1	1	1	45	15	2234	3566	150	51	96.562363	Pages
5	1	1	1	45	16	2408	3566	174	40	96.864601	deleted
5	1	1	1	45	17	2610	3566	53	51	96.825607	by
5	1	1	1	45	18	2684	3566	75	40	96.650749	the
4	1	1	1	46	0	240	3642	2482	51	-1	
5	1	1	1	46	1	240	3643	167	39	96.679802	current
5	1	1	1	46	2	428	3642	181	40	96.319984	revision
5	1	1	1	46	3	630	3652	76	30	96.779953	are
5	1	1	1	46	4	726	3642	213	40	96.228737	indicated
5	1	1	1	46	5	962	3642	53	51	96.615166	by
5	1	1	1	46	6	1035	3642	103	51	89.828499	(del)
5	1	1	1	46	7	1159	3642	29	40	89.828499	*.
5	1	1	1	46	8	1213	3642	150	51	96.454086	Pages
5	1	1	1	46	9	1382	3642	174	40	96.454086	deleted
5	1	1	1	46	10	1580	3642	52	51	96.830765	by
5	1	1	1	46	11	1649	3642	75	40	96.331757	the
5	1	1	1	46	12	1745	3642	202	51	96.517494	previous
5	1	1	1	46	13	1983	3642	181	40	96.406067	revision
5	1	1	1	46	14	2185	3652	76	30	93.176018	are
5	1	1	1	46	15	2296	3642	214	40	93.176018	indicated
5	1	1	1	46	16	2533	3642	52	51	96.723312	by
5	1	1	1	46	17	2605	3642	117	51	95.982948	(del).
4	1	1	1	47	0	1360	3752	1389	70	-1	
5	1	1	1	47	1	1360	3752	333	70	89.998199	25-LIST
5	1	1	1	47	2	1726	3752	121	70	96.767487	OF
5	1	1	1	47	3	1886	3752	507	69	96.509041	EFFECTIVE
5	1	1	1	47	4	2431	3752	318	70	96.657768	PAGES
4	1	1	1	48	0	2583	3870	167	51	-1	
5	1	1	1	48	1	2583	3870	123	51	96.332611	Page
5	1	1	1	48	2	2724	3871	26	39	96.982903	6
4	1	1	1	49	0	2018	3941	733	51	-1	
5	1	1	1	49	1	2018	3941	94	40	86.954666	T.P.
5	1	1	1	49	2	2139	3941	221	40	88.256851	120/1176
5	1	1	1	49	3	2515	3941	86	51	95.896507	Apr
5	1	1	1	49	4	2622	3941	129	40	95.896507	10/06
