level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	8	6	2527	697	25	36	97.004745	4
4	1	1	1	9	0	590	770	1961	36	-1	
5	1	1	1	9	1	590	770	117	36	0.000000	25-2
5	1	1	1	9	2	718	770	140	36	0.000000	1-00-66
5	1	1	1	9	3	1008	770	51	36	83.565903	70
5	1	1	1	9	4	1192	770	24	36	96.858070	8
5	1	1	1	9	5	1926	770	268	36	92.338905	25-21-00-17
5	1	1	1	9	6	2299	770	95	36	92.502930	-196
5	1	1	1	9	7	2527	770	24	36	96.976143	2
4	1	1	1	10	0	590	844	1962	36	-1	
5	1	1	1	10	1	590	844	117	36	0.000000	25-2
5	1	1	1	10	2	718	844	140	36	0.000000	1-00-66
5	1	1	1	10	3	963	844	96	36	92.840851	-156
5	1	1	1	10	4	1191	844	25	36	97.004745	4
5	1	1	1	10	5	1926	844	269	36	92.164795	25-21-00-18
5	1	1	1	10	6	2319	844	76	36	96.273361	140
5	1	1	1	10	7	2527	844	25	36	97.004745	4
4	1	1	1	11	0	590	917	1961	36	-1	
5	1	1	1	11	1	590	917	268	36	83.988899	25-21-00-76
5	1	1	1	11	2	1008	917	51	36	83.565903	70
5	1	1	1	11	3	1168	917	47	36	96.760216	12
5	1	1	1	11	4	1926	917	269	36	91.275116	25-21-00-18
5	1	1	1	11	5	2299	917	95	36	91.885933	-166
5	1	1	1	11	6	2527	917	24	36	96.976143	2
4	1	1	1	12	0	330	990	2222	54	-1	
5	1	1	1	12	1	330	992	22	52	53.932156	i
5	1	1	1	12	2	590	990	303	36	48.488190	25-21-00-76A
5	1	1	1	12	3	1008	990	51	36	83.565903	70
5	1	1	1	12	4	1168	990	47	36	96.760216	12
5	1	1	1	12	5	1926	990	269	36	92.511276	25-21-00-19
5	1	1	1	12	6	2319	990	76	36	96.273361	140
5	1	1	1	12	7	2527	990	25	36	97.004745	4
4	1	1	1	13	0	590	1063	1961	36	-1	
5	1	1	1	13	1	590	1063	267	36	74.305145	25-21-00-77
5	1	1	1	13	2	1008	1063	51	36	96.731827	80
5	1	1	1	13	3	1168	1063	47	36	96.760216	12
5	1	1	1	13	4	1926	1063	269	36	92.572418	25-21-00-19
5	1	1	1	13	5	2299	1063	95	36	92.502930	-196
5	1	1	1	13	6	2527	1063	24	36	96.976143	2
4	1	1	1	14	0	590	1137	1962	36	-1	
5	1	1	1	14	1	590	1137	268	36	92.153053	25-21-00-78
5	1	1	1	14	2	1008	1137	51	36	83.565903	70
5	1	1	1	14	3	1168	1137	47	36	96.760216	12
5	1	1	1	14	4	1926	1137	269	36	92.314384	25-21-00-20
5	1	1	1	14	5	2319	1137	76	36	96.273361	140
5	1	1	1	14	6	2527	1137	25	36	97.004745	4
4	1	1	1	15	0	465	1210	2086	36	-1	
5	1	1	1	15	1	465	1210	150	36	90.783920	1002-F
5	1	1	1	15	2	1926	1210	269	36	92.220322	25-21-00-20
5	1	1	1	15	3	2299	1210	95	36	92.502930	-196
5	1	1	1	15	4	2527	1210	24	36	96.976143	2
4	1	1	1	16	0	590	1283	1962	36	-1	
5	1	1	1	16	1	590	1283	260	36	92.000305	25-21-00-01
5	1	1	1	16	2	983	1283	76	36	96.460548	140
5	1	1	1	16	3	1191	1283	25	36	97.004745	4
5	1	1	1	16	4	1926	1283	261	36	89.550194	25-21-00-21
5	1	1	1	16	5	2319	1283	76	36	96.273361	140
5	1	1	1	16	6	2527	1283	25	36	97.004745	4
4	1	1	1	17	0	590	1357	1961	36	-1	
5	1	1	1	17	1	590	1357	260	36	92.000305	25-21-00-01
5	1	1	1	17	2	963	1357	96	36	92.317848	-195
5	1	1	1	17	3	1191	1357	24	36	96.976143	2
5	1	1	1	17	4	1926	1357	261	36	89.321960	25-21-00-21
5	1	1	1	17	5	2299	1357	95	36	92.502930	-196
5	1	1	1	17	6	2527	1357	24	36	96.976143	2
4	1	1	1	18	0	590	1430	1962	36	-1	
5	1	1	1	18	1	590	1430	117	36	0.000000	25-2
5	1	1	1	18	2	718	1430	139	36	0.000000	1-00-02
5	1	1	1	18	3	983	1430	76	36	96.460548	140
5	1	1	1	18	4	1191	1430	25	36	97.004745	4
5	1	1	1	18	5	1926	1430	117	36	22.211151	25-21
5	1	1	1	18	6	2055	1430	139	36	22.211151	-00-22
5	1	1	1	18	7	2319	1430	76	36	96.273361	140
5	1	1	1	18	8	2527	1430	25	36	97.004745	4
4	1	1	1	19	0	590	1503	1962	36	-1	
5	1	1	1	19	1	590	1503	117	36	0.000000	25-2
5	1	1	1	19	2	718	1503	139	36	0.000000	1-00-02
5	1	1	1	19	3	963	1503	96	36	92.317848	-195
5	1	1	1	19	4	1191	1503	24	36	96.976143	2
5	1	1	1	19	5	1926	1503	269	36	91.327515	25-21-00-23
5	1	1	1	19	6	2319	1503	76	36	96.891838	130
5	1	1	1	19	7	2527	1503	25	36	97.004745	4
4	1	1	1	20	0	590	1577	1961	36	-1	
5	1	1	1	20	1	590	1577	303	36	91.571297	25-21-00-02A
5	1	1	1	20	2	912	1573	24	56	92.304802	|
5	1	1	1	20	3	983	1577	76	36	93.769943	140
5	1	1	1	20	4	1191	1577	25	36	97.004745	4
5	1	1	1	20	5	1926	1577	269	36	91.082520	25-21-00-23
5	1	1	1	20	6	2299	1577	95	36	91.311691	-185
5	1	1	1	20	7	2527	1577	24	36	96.976143	2
4	1	1	1	21	0	590	1650	1962	36	-1	
5	1	1	1	21	1	590	1650	303	36	91.404030	25-21-00-02A
5	1	1	1	21	2	908	1646	24	56	91.975380	|
5	1	1	1	21	3	963	1650	96	36	91.459236	-205
5	1	1	1	21	4	1191	1650	24	36	96.976143	2
5	1	1	1	21	5	1926	1650	269	36	88.791359	25-21-00-24
5	1	1	1	21	6	2319	1650	76	36	96.891838	130
5	1	1	1	21	7	2527	1650	25	36	97.004745	4
4	1	1	1	22	0	590	1723	1962	36	-1	
5	1	1	1	22	1	590	1723	268	36	89.254715	25-21-00-03
5	1	1	1	22	2	983	1723	76	36	96.882401	130
5	1	1	1	22	3	1191	1723	25	36	97.004745	4
5	1	1	1	22	4	1926	1723	269	36	92.766655	25-21-00-25
5	1	1	1	22	5	2319	1723	76	36	96.273361	140
5	1	1	1	22	6	2527	1723	25	36	97.004745	4
4	1	1	1	23	0	590	1797	1961	36	-1	
5	1	1	1	23	1	590	1797	117	36	0.000000	25-2
5	1	1	1	23	2	718	1797	140	36	0.000000	1-00-04
5	1	1	1	23	3	983	1797	76	36	96.637253	150
5	1	1	1	23	4	1191	1797	25	36	97.004745	4
5	1	1	1	23	5	1926	1797	269	36	92.710365	25-21-00-25
5	1	1	1	23	6	2299	1797	95	36	91.885933	-166
5	1	1	1	23	7	2527	1797	24	36	96.976143	2
4	1	1	1	24	0	590	1870	1962	36	-1	
5	1	1	1	24	1	590	1870	117	36	0.000000	25-2
5	1	1	1	24	2	718	1870	140	36	0.000000	1-00-04
5	1	1	1	24	3	963	1870	96	36	92.840446	-205
5	1	1	1	24	4	1191	1870	25	36	97.004745	4
5	1	1	1	24	5	1926	1870	269	36	91.596992	25-21-00-26
5	1	1	1	24	6	2319	1870	76	36	96.891838	130
5	1	1	1	24	7	2527	1870	25	36	97.004745	4
4	1	1	1	25	0	590	1943	1962	36	-1	
5	1	1	1	25	1	590	1943	268	36	91.659531	25-21-00-05
5	1	1	1	25	2	983	1943	76	36	96.882401	130
5	1	1	1	25	3	1191	1943	25	36	97.004745	4
5	1	1	1	25	4	1926	1943	117	36	0.000000	25-21
5	1	1	1	25	5	2055	1943	139	36	0.000000	-00-27
5	1	1	1	25	6	2319	1943	76	36	96.273361	140
5	1	1	1	25	7	2527	1943	25	36	97.004745	4
4	1	1	1	26	0	590	2017	1961	36	-1	
5	1	1	1	26	1	590	2017	303	36	92.252403	25-21-00-05A
5	1	1	1	26	2	912	2013	24	56	88.684868	|
5	1	1	1	26	3	983	2017	76	36	92.874489	140
5	1	1	1	26	4	1191	2017	25	36	97.004745	4
5	1	1	1	26	5	1926	2017	268	36	88.138199	25-21-00-27
5	1	1	1	26	6	2299	2017	95	36	92.502930	-196
5	1	1	1	26	7	2527	2017	24	36	96.976143	2
4	1	1	1	27	0	590	2090	1962	36	-1	
5	1	1	1	27	1	590	2090	303	36	92.026520	25-21-00-05A
5	1	1	1	27	2	908	2086	24	56	90.300056	|
5	1	1	1	27	3	963	2090	96	36	91.312759	-195
5	1	1	1	27	4	1191	2090	24	36	96.976143	2
5	1	1	1	27	5	1926	2090	269	36	91.658882	25-21-00-28
5	1	1	1	27	6	2319	2090	76	36	96.891838	130
5	1	1	1	27	7	2527	2090	25	36	97.004745	4
4	1	1	1	28	0	590	2163	1962	36	-1	
5	1	1	1	28	1	590	2163	117	36	0.000000	25-2
5	1	1	1	28	2	718	2163	140	36	0.000000	1-00-06
5	1	1	1	28	3	983	2163	76	36	96.460548	140
5	1	1	1	28	4	1191	2163	25	36	97.004745	4
5	1	1	1	28	5	1926	2163	269	36	92.391510	25-21-00-29
5	1	1	1	28	6	2342	2163	53	36	96.295914	60
5	1	1	1	28	7	2528	2163	24	36	96.858070	8
4	1	1	1	29	0	590	2237	1962	36	-1	
5	1	1	1	29	1	590	2237	117	36	0.000000	25-2
5	1	1	1	29	2	718	2237	140	36	0.000000	1-00-06
5	1	1	1	29	3	963	2237	96	36	92.317848	-195
5	1	1	1	29	4	1191	2237	24	36	96.976143	2
5	1	1	1	29	5	1926	2237	269	36	91.801147	25-21-00-29
5	1	1	1	29	6	2299	2237	95	36	91.311691	-185
5	1	1	1	29	7	2527	2237	25	36	97.004745	4
4	1	1	1	30	0	590	2309	1962	36	-1	
5	1	1	1	30	1	590	2309	303	36	91.894073	25-21-00-06A
5	1	1	1	30	2	908	2305	24	56	91.782501	|
5	1	1	1	30	3	963	2309	96	36	91.478294	-145
5	1	1	1	30	4	1191	2309	24	36	96.976143	2
5	1	1	1	30	5	1926	2309	303	36	91.000854	25-21-00-29A
5	1	1	1	30	6	2342	2309	53	36	96.295914	60
5	1	1	1	30	7	2528	2309	24	36	96.858070	8
4	1	1	1	31	0	590	2383	1962	36	-1	
5	1	1	1	31	1	590	2383	267	36	89.508087	25-21-00-07
5	1	1	1	31	2	983	2383	76	36	96.460548	140
5	1	1	1	31	3	1191	2383	25	36	97.004745	4
5	1	1	1	31	4	1926	2383	303	36	73.675110	25-21-00-29A}
5	1	1	1	31	5	2299	2383	95	36	83.829842	-205
5	1	1	1	31	6	2527	2383	25	36	97.004745	4
4	1	1	1	32	0	590	2456	1962	37	-1	
5	1	1	1	32	1	590	2456	267	36	89.508087	25-21-00-07
5	1	1	1	32	2	963	2456	96	36	91.941620	-195
5	1	1	1	32	3	1191	2456	24	36	96.511429	2
5	1	1	1	32	4	1926	2457	269	36	91.111412	25-21-00-30
5	1	1	1	32	5	2342	2457	53	36	96.295914	60
5	1	1	1	32	6	2528	2457	24	36	96.421349	8
4	1	1	1	33	0	590	2529	1962	36	-1	
5	1	1	1	33	1	590	2529	117	36	0.000000	25-2
5	1	1	1	33	2	718	2529	140	36	0.000000	1-00-08
5	1	1	1	33	3	983	2529	76	36	96.882401	130
5	1	1	1	33	4	1191	2529	25	36	97.004745	4
5	1	1	1	33	5	1926	2529	269	36	90.215080	25-21-00-30
5	1	1	1	33	6	2299	2529	95	36	91.311691	-185
5	1	1	1	33	7	2527	2529	25	36	97.004745	4
4	1	1	1	34	0	590	2603	1962	36	-1	
5	1	1	1	34	1	590	2603	303	36	91.258171	25-21-00-08A
5	1	1	1	34	2	912	2599	24	56	89.820633	|
5	1	1	1	34	3	983	2603	76	36	89.820633	140
5	1	1	1	34	4	1191	2603	25	36	97.004745	4
5	1	1	1	34	5	1926	2603	303	36	35.377586	25-21-00-30A]}
5	1	1	1	34	6	2299	2603	95	36	80.322525	-174
5	1	1	1	34	7	2527	2603	25	36	97.004745	4
4	1	1	1	35	0	590	2676	1962	36	-1	
5	1	1	1	35	1	590	2676	303	36	91.907349	25-21-00-08A
5	1	1	1	35	2	908	2672	24	56	90.796097	|
5	1	1	1	35	3	963	2676	96	36	91.170242	-195
5	1	1	1	35	4	1191	2676	24	36	96.976143	2
5	1	1	1	35	5	1926	2676	261	36	88.415047	25-21-00-31
5	1	1	1	35	6	2342	2676	53	36	96.295914	60
5	1	1	1	35	7	2528	2676	24	36	96.858070	8
4	1	1	1	36	0	590	2749	1962	36	-1	
5	1	1	1	36	1	590	2749	268	36	88.055771	25-21-00-09
5	1	1	1	36	2	983	2749	76	36	96.460548	140
5	1	1	1	36	3	1191	2749	25	36	97.004745	4
5	1	1	1	36	4	1926	2749	261	36	89.639366	25-21-00-31
5	1	1	1	36	5	2299	2749	95	36	91.311691	-185
5	1	1	1	36	6	2527	2749	25	36	97.004745	4
4	1	1	1	37	0	590	2823	1962	36	-1	
5	1	1	1	37	1	590	2823	268	36	88.055771	25-21-00-09
5	1	1	1	37	2	963	2823	96	36	92.317848	-195
5	1	1	1	37	3	1191	2823	24	36	96.976143	2
5	1	1	1	37	4	1926	2823	303	36	91.156273	25-21-00-31A
5	1	1	1	37	5	2342	2823	53	36	96.295914	60
5	1	1	1	37	6	2528	2823	24	36	96.858070	8
4	1	1	1	38	0	590	2896	1962	36	-1	
5	1	1	1	38	1	590	2896	268	36	92.530731	25-21-00-10
5	1	1	1	38	2	983	2896	76	36	96.460548	140
5	1	1	1	38	3	1191	2896	25	36	97.004745	4
5	1	1	1	38	4	1926	2896	303	36	53.899132	25-21-00-31A]}
5	1	1	1	38	5	2299	2896	95	36	79.820938	-205
5	1	1	1	38	6	2527	2896	25	36	97.004745	4
4	1	1	1	39	0	590	2969	1962	36	-1	
5	1	1	1	39	1	590	2969	268	36	92.530731	25-21-00-10
5	1	1	1	39	2	963	2969	96	36	92.317848	-195
5	1	1	1	39	3	1191	2969	24	36	96.976143	2
5	1	1	1	39	4	1926	2969	117	36	30.586235	25-21
5	1	1	1	39	5	2055	2969	139	36	30.586235	-00-32
5	1	1	1	39	6	2342	2969	53	36	96.295914	60
5	1	1	1	39	7	2528	2969	24	36	96.858070	8
4	1	1	1	40	0	590	3043	1962	36	-1	
5	1	1	1	40	1	590	3043	256	36	87.326828	25-21-00-11
5	1	1	1	40	2	983	3043	76	36	96.882401	130
5	1	1	1	40	3	1191	3043	25	36	97.004745	4
5	1	1	1	40	4	1926	3043	117	36	37.684666	25-21
5	1	1	1	40	5	2055	3043	139	36	37.684666	-00-32
5	1	1	1	40	6	2299	3043	95	36	91.311691	-185
5	1	1	1	40	7	2527	3043	25	36	97.004745	4
4	1	1	1	41	0	590	3116	1962	36	-1	
5	1	1	1	41	1	590	3116	267	36	91.849602	25-21-00-12
5	1	1	1	41	2	983	3116	76	36	96.460548	140
5	1	1	1	41	3	1191	3116	25	36	97.004745	4
5	1	1	1	41	4	1926	3116	269	36	90.724442	25-21-00-33
5	1	1	1	41	5	2343	3116	52	36	93.592422	70
5	1	1	1	41	6	2528	3116	24	36	96.858070	8
4	1	1	1	42	0	590	3189	1962	36	-1	
5	1	1	1	42	1	590	3189	267	36	91.849602	25-21-00-12
5	1	1	1	42	2	963	3189	96	36	92.317848	-195
5	1	1	1	42	3	1191	3189	24	36	96.976143	2
5	1	1	1	42	4	1926	3189	269	36	92.123169	25-21-00-33
5	1	1	1	42	5	2299	3189	95	36	91.311691	-185
5	1	1	1	42	6	2527	3189	25	36	97.004745	4
4	1	1	1	43	0	590	3263	1962	36	-1	
5	1	1	1	43	1	590	3263	268	36	92.203827	25-21-00-13
5	1	1	1	43	2	983	3263	76	36	96.460548	140
5	1	1	1	43	3	1191	3263	25	36	97.004745	4
5	1	1	1	43	4	1926	3263	117	36	0.000000	25-21
5	1	1	1	43	5	2055	3263	140	36	0.000000	-00-34
5	1	1	1	43	6	2342	3263	53	36	96.295914	60
5	1	1	1	43	7	2528	3263	24	36	96.858070	8
4	1	1	1	44	0	590	3336	1962	36	-1	
5	1	1	1	44	1	590	3336	268	36	92.203827	25-21-00-13
5	1	1	1	44	2	963	3336	96	36	92.208618	-155
5	1	1	1	44	3	1191	3336	24	36	96.976143	2
5	1	1	1	44	4	1926	3336	117	36	0.000000	25-21
5	1	1	1	44	5	2055	3336	140	36	0.000000	-00-34
5	1	1	1	44	6	2299	3336	95	36	91.311691	-185
5	1	1	1	44	7	2527	3336	25	36	97.004745	4
4	1	1	1	45	0	590	3409	1962	36	-1	
5	1	1	1	45	1	590	3409	268	36	92.819550	25-21-00-14
5	1	1	1	45	2	983	3409	76	36	96.460548	140
5	1	1	1	45	3	1191	3409	25	36	97.004745	4
5	1	1	1	45	4	1926	3409	269	36	92.756950	25-21-00-35
5	1	1	1	45	5	2342	3409	53	36	96.295914	60
5	1	1	1	45	6	2528	3409	24	36	96.858070	8
4	1	1	1	46	0	590	3483	1962	36	-1	
5	1	1	1	46	1	590	3483	268	36	92.819550	25-21-00-14
5	1	1	1	46	2	963	3483	96	36	92.208618	-155
5	1	1	1	46	3	1191	3483	24	36	96.976143	2
5	1	1	1	46	4	1926	3483	269	36	92.480309	25-21-00-35
5	1	1	1	46	5	2299	3483	94	36	91.631355	-187
5	1	1	1	46	6	2527	3483	25	36	97.004745	4
4	1	1	1	47	0	346	3552	2206	61	-1	
5	1	1	1	47	1	346	3552	11	61	95.400269	|
5	1	1	1	47	2	590	3556	268	36	92.713974	25-21-00-15
5	1	1	1	47	3	983	3556	76	36	96.882401	130
5	1	1	1	47	4	1191	3556	25	36	97.004745	4
5	1	1	1	47	5	1926	3556	303	36	41.598591	25-21-00-35A]}
5	1	1	1	47	6	2299	3556	95	36	83.964401	-145
5	1	1	1	47	7	2527	3556	25	36	97.004745	4
4	1	1	1	48	0	590	3629	1962	36	-1	
5	1	1	1	48	1	590	3629	268	36	92.091278	25-21-00-16
5	1	1	1	48	2	983	3629	76	36	96.460548	140
5	1	1	1	48	3	1191	3629	25	36	97.004745	4
5	1	1	1	48	4	1926	3629	269	36	89.835045	25-21-00-36
5	1	1	1	48	5	2342	3629	53	36	96.295914	60
5	1	1	1	48	6	2528	3629	24	36	96.858070	8
4	1	1	1	49	0	590	3702	1962	36	-1	
5	1	1	1	49	1	590	3702	268	36	92.091278	25-21-00-16
5	1	1	1	49	2	963	3702	96	36	92.208618	-155
5	1	1	1	49	3	1191	3702	24	36	96.976143	2
5	1	1	1	49	4	1926	3702	269	36	89.476967	25-21-00-36
5	1	1	1	49	5	2299	3702	94	36	91.631355	-187
5	1	1	1	49	6	2527	3702	25	36	97.004745	4
4	1	1	1	50	0	468	3844	2124	101	-1	
5	1	1	1	50	1	468	3848	357	42	91.662361	EFFECTIVITY:
5	1	1	1	50	2	845	3849	97	40	96.933655	ALL
5	1	1	1	50	3	2064	3844	64	99	90.578972	2
5	1	1	1	50	4	2139	3844	185	101	93.867104	5.2
5	1	1	1	50	5	2341	3844	43	99	93.624771	1
5	1	1	1	50	6	2413	3844	179	101	92.146255	-00
4	1	1	1	51	0	2699	3939	260	51	-1	
5	1	1	1	51	1	2699	3939	123	51	96.760208	Page
5	1	1	1	51	2	2845	3940	114	39	96.392982	1009
4	1	1	1	52	0	2077	4010	875	41	-1	
5	1	1	1	52	1	2077	4011	94	40	89.459518	T.P.
5	1	1	1	52	2	2197	4011	221	40	92.376434	120/1176
5	1	1	1	52	3	2722	4010	83	41	95.216751	Jan
5	1	1	1	52	4	2830	4010	122	40	95.216751	15/01
