level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	2	22	1	357	2208	157	76	0.000000	a
5	1	1	2	22	2	546	2208	787	76	11.721664	ey
4	1	1	2	23	0	357	2287	2003	76	-1	
5	1	1	2	23	1	357	2287	147	76	0.000000	a
4	1	1	2	24	0	357	2367	2003	75	-1	
5	1	1	2	24	1	357	2367	976	75	10.032745	0s
4	1	1	2	25	0	357	2446	2003	75	-1	
5	1	1	2	25	1	357	2446	976	75	10.032745	0s
4	1	1	2	26	0	357	2525	2003	76	-1	
5	1	1	2	26	1	357	2525	157	76	2.383408	a
5	1	1	2	26	2	546	2525	787	76	15.561508	ee
4	1	1	2	27	0	357	2604	2003	76	-1	
5	1	1	2	27	1	357	2604	157	76	0.000000	a
5	1	1	2	27	2	546	2604	787	76	11.721664	ey
4	1	1	2	28	0	357	2683	2003	76	-1	
5	1	1	2	28	1	357	2683	157	76	0.000000	a
5	1	1	2	28	2	546	2683	787	76	24.434029	se
5	1	1	2	28	3	1238	2679	132	113	9.559410	eo
4	1	1	2	29	0	358	2842	825	27	-1	
5	1	1	2	29	1	358	2842	131	27	96.289238	RETAIN
5	1	1	2	29	2	504	2842	82	27	95.999786	THIS
5	1	1	2	29	3	601	2842	157	27	96.172058	RECORD
5	1	1	2	29	4	775	2842	30	27	95.236862	IN
5	1	1	2	29	5	822	2842	125	27	95.608109	FRONT
5	1	1	2	29	6	960	2842	48	27	96.104424	OF
5	1	1	2	29	7	1024	2842	159	27	96.104424	MANUAL.
3	1	1	3	0	0	357	2884	2004	69	-1	
4	1	1	3	1	0	357	2884	2004	33	-1	
5	1	1	3	1	1	357	2884	51	27	96.103867	ON
5	1	1	3	1	2	426	2884	159	27	96.495056	RECEIPT
5	1	1	3	1	3	600	2884	48	27	96.615570	OF
5	1	1	3	1	4	665	2884	182	33	96.609825	REVISION,
5	1	1	3	1	5	868	2884	132	27	95.811096	INSERT
5	1	1	3	1	6	1016	2884	159	27	96.501984	REVISED
5	1	1	3	1	7	1193	2884	124	27	96.614441	PAGES
5	1	1	3	1	8	1335	2884	30	27	96.669312	IN
5	1	1	3	1	9	1382	2884	71	27	95.870316	THE
5	1	1	3	1	10	1471	2884	159	33	96.696487	MANUAL,
5	1	1	3	1	11	1646	2884	77	27	96.716766	AND
5	1	1	3	1	12	1741	2884	121	27	95.896896	ENTER
5	1	1	3	1	13	1880	2884	165	33	95.576607	NUMBER,
5	1	1	3	1	14	2065	2884	95	27	96.263626	DATE
5	1	1	3	1	15	2178	2884	183	27	94.793648	INSERTED
4	1	1	3	2	0	357	2926	248	27	-1	
5	1	1	3	2	1	357	2926	77	27	96.305191	AND
5	1	1	3	2	2	451	2926	154	27	95.602600	INITIALS.
