level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	3	1	7	1776	2850	50	27	96.230385	TO
5	1	1	3	1	8	1861	2850	72	27	96.510895	THE
5	1	1	3	1	9	1971	2850	219	29	93.402504	EQUIPMENT
5	1	1	3	1	10	2226	2850	133	27	93.402504	USERS.
3	1	1	4	0	0	482	2892	1879	33	-1	
4	1	1	4	1	0	482	2892	1879	33	-1	
5	1	1	4	1	1	482	2892	236	33	96.577271	THEREFORE,
5	1	1	4	1	2	741	2892	122	27	96.577271	THESE
5	1	1	4	1	3	886	2892	255	27	96.259026	INFORMATION
5	1	1	4	1	4	1165	2892	198	27	96.571815	BULLETINS
5	1	1	4	1	5	1382	2892	76	27	96.867004	ARE
5	1	1	4	1	6	1480	2892	125	27	96.563782	LISTED
5	1	1	4	1	7	1624	2892	130	27	96.220932	ALONG
5	1	1	4	1	8	1773	2892	92	27	96.453613	WITH
5	1	1	4	1	9	1886	2892	72	27	96.174377	THE
5	1	1	4	1	10	1979	2892	161	27	96.835976	SERVICE
5	1	1	4	1	11	2162	2892	199	27	96.636078	BULLETINS
3	1	1	5	0	0	484	2934	538	27	-1	
4	1	1	5	1	0	484	2934	538	27	-1	
5	1	1	5	1	1	484	2934	129	27	96.716858	UNDER
5	1	1	5	1	2	626	2934	141	27	93.523880	“OTHER
5	1	1	5	1	3	782	2934	240	27	64.804672	DIRECTIVES’.
