level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
4	1	1	2	17	0	451	1927	2502	39	-1	
5	1	1	2	17	1	451	1927	358	39	92.420197	120-42547-001
5	1	1	2	17	2	1135	1927	364	39	90.690178	120-42547-003
5	1	1	2	17	3	1807	1927	364	39	89.432976	120-42547-005
5	1	1	2	17	4	2589	1927	364	39	92.512268	120-42547-007
4	1	1	2	18	0	451	1998	2502	39	-1	
5	1	1	2	18	1	451	1998	358	39	91.903465	120-42547-501
5	1	1	2	18	2	1135	1998	364	39	92.060867	120-42547-503
5	1	1	2	18	3	1807	1998	364	39	92.766533	120-42547-505
5	1	1	2	18	4	2589	1998	364	39	92.239700	120-42547-507
4	1	1	2	19	0	451	2068	2502	39	-1	
5	1	1	2	19	1	451	2068	358	39	91.938828	120-42548-001
5	1	1	2	19	2	1135	2068	364	39	92.862320	120-42548-003
5	1	1	2	19	3	1807	2068	364	39	92.164024	120-42548-005
5	1	1	2	19	4	2589	2068	364	39	92.612556	120-42548-007
4	1	1	2	20	0	451	2139	2502	39	-1	
5	1	1	2	20	1	451	2139	365	39	92.972054	120-42548-009
5	1	1	2	20	2	1135	2139	357	39	92.485069	120-42548-501
5	1	1	2	20	3	1807	2139	364	39	92.469780	120-42548-503
5	1	1	2	20	4	2589	2139	364	39	91.422722	120-42548-505
4	1	1	2	21	0	451	2210	2502	39	-1	
5	1	1	2	21	1	451	2210	365	39	91.282867	120-42548-507
5	1	1	2	21	2	1135	2210	364	39	92.915726	120-42548-509
5	1	1	2	21	3	1807	2210	357	39	92.666695	120-45850-001
5	1	1	2	21	4	2589	2210	364	39	92.433640	120-45850-003
4	1	1	2	22	0	451	2281	2502	39	-1	
5	1	1	2	22	1	451	2281	365	39	90.189651	120-45850-005
5	1	1	2	22	2	1135	2281	364	39	92.635078	120-45850-007
5	1	1	2	22	3	1807	2281	357	39	92.153259	120-45850-501
5	1	1	2	22	4	2589	2281	364	39	92.272255	120-45850-503
4	1	1	2	23	0	451	2351	2502	39	-1	
5	1	1	2	23	1	451	2351	365	39	91.945190	120-45850-505
5	1	1	2	23	2	1135	2351	364	39	92.291695	120-45850-507
5	1	1	2	23	3	1807	2351	357	39	92.742393	120-45851-001
5	1	1	2	23	4	2589	2351	364	39	92.486076	120-45851-003
4	1	1	2	24	0	451	2422	2502	39	-1	
5	1	1	2	24	1	451	2422	365	39	92.464531	120-45851-005
5	1	1	2	24	2	1135	2422	364	39	92.435646	120-45851-007
5	1	1	2	24	3	1807	2422	357	39	92.922760	120-45851-501
5	1	1	2	24	4	2589	2422	364	39	92.007469	120-45851-503
4	1	1	2	25	0	451	2493	2495	39	-1	
5	1	1	2	25	1	451	2493	365	39	91.834000	120-45851-505
5	1	1	2	25	2	1135	2493	364	39	92.214340	120-45851-507
5	1	1	2	25	3	1807	2493	159	39	0.000000	120-46
5	1	1	2	25	4	1978	2493	186	39	0.000000	137-001
5	1	1	2	25	5	2589	2493	159	39	0.000000	120-46
5	1	1	2	25	6	2760	2493	186	39	0.000000	137-501
4	1	1	2	26	0	451	2564	2502	39	-1	
5	1	1	2	26	1	451	2564	365	39	92.877121	120-50645-003
5	1	1	2	26	2	1135	2564	364	39	91.876167	120-50645-005
5	1	1	2	26	3	1807	2564	364	39	92.796051	120-50645-007
5	1	1	2	26	4	2589	2564	364	39	91.784538	120-50645-009
4	1	1	2	27	0	451	2634	2502	39	-1	
5	1	1	2	27	1	451	2634	354	39	92.808441	120-50645-011
5	1	1	2	27	2	1135	2634	364	39	91.786530	120-50645-013
5	1	1	2	27	3	1807	2634	364	39	91.304527	120-50645-015
5	1	1	2	27	4	2589	2634	364	39	92.650124	120-50645-017
4	1	1	2	28	0	451	2705	2502	39	-1	
5	1	1	2	28	1	451	2705	365	39	92.509972	120-50645-019
5	1	1	2	28	2	1135	2705	357	39	91.922874	120-50645-021
5	1	1	2	28	3	1807	2705	364	39	91.397614	120-50645-023
5	1	1	2	28	4	2589	2705	364	39	91.761894	120-50645-025
4	1	1	2	29	0	451	2775	2502	39	-1	
5	1	1	2	29	1	451	2775	365	39	92.753471	120-50645-027
5	1	1	2	29	2	1135	2775	364	39	92.889755	120-50645-029
5	1	1	2	29	3	1807	2775	364	39	92.299767	120-50645-035
5	1	1	2	29	4	2589	2775	364	39	92.660561	120-50645-037
4	1	1	2	30	0	451	2846	2502	39	-1	
5	1	1	2	30	1	451	2846	365	39	92.936264	120-50645-039
5	1	1	2	30	2	1135	2846	364	39	92.856461	120-50645-043
5	1	1	2	30	3	1807	2846	357	39	92.770515	120-50648-001
5	1	1	2	30	4	2589	2846	364	39	92.498070	120-50648-003
4	1	1	2	31	0	451	2917	2491	39	-1	
5	1	1	2	31	1	451	2917	365	39	91.654953	120-50648-005
5	1	1	2	31	2	1135	2917	365	39	92.856079	120-50648-007
5	1	1	2	31	3	1807	2917	364	39	92.615471	120-50648-009
5	1	1	2	31	4	2589	2917	353	39	91.883423	120-50648-011
4	1	1	2	32	0	451	2988	2502	39	-1	
5	1	1	2	32	1	451	2988	365	39	92.972717	120-50648-019
5	1	1	2	32	2	1135	2988	357	39	91.440323	120-50648-021
5	1	1	2	32	3	1807	2988	357	39	92.023087	120-50648-031
5	1	1	2	32	4	2589	2988	364	39	91.587044	120-50648-033
4	1	1	2	33	0	451	3058	2502	39	-1	
5	1	1	2	33	1	451	3058	365	39	92.835022	120-50648-519
5	1	1	2	33	2	1135	3058	357	39	91.160103	120-50648-521
5	1	1	2	33	3	1807	3058	357	39	92.801735	120-50648-531
5	1	1	2	33	4	2589	3058	364	39	92.137062	120-50648-533
4	1	1	2	34	0	451	3129	2502	39	-1	
5	1	1	2	34	1	451	3129	365	39	92.678925	120-50648-549
5	1	1	2	34	2	1135	3129	357	39	92.620262	120-50648-551
5	1	1	2	34	3	1807	3129	357	39	92.733490	120-61381-001
5	1	1	2	34	4	2589	3129	364	39	91.728439	120-61381-003
4	1	1	2	35	0	451	3199	2502	39	-1	
5	1	1	2	35	1	451	3199	365	39	91.767487	120-61381-005
5	1	1	2	35	2	1135	3199	357	39	91.523796	120-61381-501
5	1	1	2	35	3	1807	3199	357	39	92.421631	120-61382-001
5	1	1	2	35	4	2589	3199	364	39	92.375000	120-61382-003
4	1	1	2	36	0	451	3270	2495	39	-1	
5	1	1	2	36	1	451	3270	365	39	92.488365	120-61382-005
5	1	1	2	36	2	1135	3270	364	39	92.366577	120-61382-007
5	1	1	2	36	3	1807	3270	357	39	92.413849	120-61382-501
5	1	1	2	36	4	2589	3270	357	39	92.962723	120-61547-501
4	1	1	2	37	0	451	3341	2502	39	-1	
5	1	1	2	37	1	451	3341	365	39	91.742149	120-61547-503
5	1	1	2	37	2	1135	3341	364	39	92.243080	120-61547-507
5	1	1	2	37	3	1807	3341	357	39	92.279243	120-61548-501
5	1	1	2	37	4	2589	3341	364	39	91.919472	120-61548-503
3	1	1	3	0	0	451	3412	2509	613	-1	
4	1	1	3	1	0	451	3412	1719	39	-1	
5	1	1	3	1	1	451	3412	365	39	92.303612	120-61548-507
5	1	1	3	1	2	1135	3412	357	39	92.700424	120-61549-501
5	1	1	3	1	3	1807	3412	363	39	92.605637	120-61549-503
4	1	1	3	2	0	483	3795	2477	70	-1	
5	1	1	3	2	1	483	3813	357	42	91.605843	EFFECTIVITY:
5	1	1	3	2	2	861	3814	96	40	96.562683	ALL
5	1	1	3	2	3	2117	3795	843	70	90.576630	25-APPLICABILITY
4	1	1	3	3	0	2769	3913	187	51	-1	
5	1	1	3	3	1	2769	3913	123	51	88.187279	Page
5	1	1	3	3	2	2912	3913	44	40	51.716343	i/ii
4	1	1	3	4	0	2223	3984	729	41	-1	
5	1	1	3	4	1	2223	3984	95	40	86.445122	T.P.
5	1	1	3	4	2	2344	3984	220	40	86.445122	120/1176
5	1	1	3	4	3	2722	3984	83	41	95.710762	Jan
5	1	1	3	4	4	2830	3984	122	40	95.710762	15/01
