level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	14	3	1150	1149	26	39	93.367035	7
5	1	1	1	14	4	1394	1148	86	51	95.669739	Apr
5	1	1	1	14	5	1501	1148	129	40	95.669739	10/06
5	1	1	1	14	6	1783	1149	215	39	96.709641	25-21-00
5	1	1	1	14	7	2424	1149	87	39	96.446266	614
5	1	1	1	14	8	2729	1148	83	41	96.016228	Jan
5	1	1	1	14	9	2837	1148	122	40	96.541458	15/01
4	1	1	1	15	0	447	1220	2519	52	-1	
5	1	1	1	15	1	447	1222	90	39	91.426704	25-
5	1	1	1	15	2	559	1221	97	40	96.636505	LEP
5	1	1	1	15	3	1012	1221	18	17	89.985153	*
5	1	1	1	15	4	1151	1222	25	39	93.746490	8
5	1	1	1	15	5	1229	1221	128	40	93.746490	blank
5	1	1	1	15	6	1394	1221	86	51	95.502937	Apr
5	1	1	1	15	7	1501	1221	129	40	95.502937	10/06
5	1	1	1	15	8	1783	1222	215	39	96.709641	25-21-00
5	1	1	1	15	9	2424	1222	87	39	95.658089	615
5	1	1	1	15	10	2721	1220	93	52	95.993828	Sep
5	1	1	1	15	11	2834	1221	132	40	95.993828	30/98
4	1	1	1	16	0	447	1293	2519	53	-1	
5	1	1	1	16	1	447	1296	57	39	93.056061	25
5	1	1	1	16	2	522	1318	15	5	91.782890	-
5	1	1	1	16	3	558	1294	215	42	96.364090	Contents
5	1	1	1	16	4	1153	1296	15	39	93.941063	1
5	1	1	1	16	5	1385	1294	93	52	95.993828	Sep
5	1	1	1	16	6	1498	1295	132	40	95.993828	30/98
5	1	1	1	16	7	1783	1295	215	39	96.776634	25-21-00
5	1	1	1	16	8	2424	1295	87	39	96.499718	616
5	1	1	1	16	9	2721	1293	93	52	95.993828	Sep
5	1	1	1	16	10	2834	1294	132	40	95.993828	30/98
4	1	1	1	17	0	447	1367	2519	52	-1	
5	1	1	1	17	1	447	1369	57	39	93.122917	25
5	1	1	1	17	2	523	1391	15	5	92.740395	-
5	1	1	1	17	3	558	1367	215	42	96.337250	Contents
5	1	1	1	17	4	1149	1369	26	39	91.035500	2
5	1	1	1	17	5	1229	1368	128	40	91.035500	blank
5	1	1	1	17	6	1385	1367	93	52	96.337700	Sep
5	1	1	1	17	7	1498	1368	132	40	96.386238	30/98
5	1	1	1	17	8	1783	1369	215	39	96.776634	25-21-00
5	1	1	1	17	9	2424	1369	87	39	96.529472	617
5	1	1	1	17	10	2721	1367	93	52	95.993828	Sep
5	1	1	1	17	11	2834	1368	132	40	95.993828	30/98
4	1	1	1	18	0	447	1440	2519	52	-1	
5	1	1	1	18	1	447	1442	57	39	90.733490	25
5	1	1	1	18	2	522	1464	15	5	90.733490	-
5	1	1	1	18	3	555	1441	289	51	96.439812	Applicability
5	1	1	1	18	4	1393	1441	83	41	96.855225	Jan
5	1	1	1	18	5	1501	1441	122	40	96.299477	15/01
5	1	1	1	18	6	1783	1442	215	39	95.604347	25-21-00
5	1	1	1	18	7	2424	1442	87	39	96.442657	618
5	1	1	1	18	8	2721	1440	93	52	95.993828	Sep
5	1	1	1	18	9	2834	1441	132	40	95.993828	30/98
4	1	1	1	19	0	447	1513	2519	52	-1	
5	1	1	1	19	1	447	1515	57	39	90.733490	25
5	1	1	1	19	2	522	1537	15	5	90.733490	-
5	1	1	1	19	3	555	1514	289	51	96.439812	Applicability
5	1	1	1	19	4	1157	1514	17	40	87.908150	ii
5	1	1	1	19	5	1229	1514	128	40	95.895821	blank
5	1	1	1	19	6	1393	1514	83	41	96.515015	Jan
5	1	1	1	19	7	1501	1514	122	40	96.492111	15/01
5	1	1	1	19	8	1783	1515	215	39	95.604347	25-21-00
5	1	1	1	19	9	2424	1515	87	39	96.571152	619
5	1	1	1	19	10	2721	1513	93	52	95.993828	Sep
5	1	1	1	19	11	2834	1514	132	40	95.993828	30/98
4	1	1	1	20	0	447	1587	2519	52	-1	
5	1	1	1	20	1	447	1589	57	39	93.157608	25
5	1	1	1	20	2	523	1611	15	5	92.987297	-
5	1	1	1	20	3	560	1588	278	40	96.514801	Introduction
5	1	1	1	20	4	1153	1589	15	39	93.941063	1
5	1	1	1	20	5	1384	1587	94	52	96.553741	Sep
5	1	1	1	20	6	1498	1588	132	40	96.479439	30/98
5	1	1	1	20	7	1783	1589	215	39	96.776634	25-21-00
5	1	1	1	20	8	2424	1589	87	39	96.513489	620
5	1	1	1	20	9	2721	1587	93	52	95.993828	Sep
5	1	1	1	20	10	2834	1588	132	40	95.993828	30/98
4	1	1	1	21	0	447	1660	2519	52	-1	
5	1	1	1	21	1	447	1662	57	39	93.157608	25
5	1	1	1	21	2	523	1684	15	5	92.987297	-
5	1	1	1	21	3	560	1661	278	40	96.514801	Introduction
5	1	1	1	21	4	1149	1662	26	39	90.788605	2
5	1	1	1	21	5	1229	1661	128	40	89.827377	blank
5	1	1	1	21	6	1384	1660	93	52	95.531700	Sep
5	1	1	1	21	7	1497	1661	133	40	95.531700	30/98
5	1	1	1	21	8	1783	1662	215	39	96.776634	25-21-00
5	1	1	1	21	9	2424	1662	80	39	96.517723	621
5	1	1	1	21	10	2721	1660	93	52	95.993828	Sep
5	1	1	1	21	11	2834	1661	132	40	95.993828	30/98
4	1	1	1	22	0	447	1733	2519	52	-1	
5	1	1	1	22	1	447	1735	215	39	96.743912	25-21-00
5	1	1	1	22	2	1153	1735	15	39	95.787460	1
5	1	1	1	22	3	1385	1733	93	52	95.599144	Sep
5	1	1	1	22	4	1498	1734	132	40	95.599144	30/98
5	1	1	1	22	5	1783	1735	215	39	96.709641	25-21-00
5	1	1	1	22	6	2424	1735	87	39	96.868805	622
5	1	1	1	22	7	2721	1733	93	52	95.993828	Sep
5	1	1	1	22	8	2834	1734	132	40	95.993828	30/98
4	1	1	1	23	0	447	1807	2519	52	-1	
5	1	1	1	23	1	447	1809	215	39	96.743912	25-21-00
5	1	1	1	23	2	1149	1809	26	39	96.208344	2
5	1	1	1	23	3	1385	1807	93	52	95.599144	Sep
5	1	1	1	23	4	1498	1808	132	40	95.599144	30/98
5	1	1	1	23	5	1783	1809	215	39	96.709641	25-21-00
5	1	1	1	23	6	2424	1809	87	39	96.961845	623
5	1	1	1	23	7	2721	1807	93	52	95.993828	Sep
5	1	1	1	23	8	2834	1808	132	40	95.993828	30/98
4	1	1	1	24	0	447	1880	2519	52	-1	
5	1	1	1	24	1	447	1882	215	39	96.743912	25-21-00
5	1	1	1	24	2	1150	1882	25	39	96.643494	3
5	1	1	1	24	3	1385	1880	93	52	95.599144	Sep
5	1	1	1	24	4	1498	1881	132	40	95.599144	30/98
5	1	1	1	24	5	1783	1882	215	39	96.709641	25-21-00
5	1	1	1	24	6	2424	1882	87	39	96.651039	624
5	1	1	1	24	7	2721	1880	93	52	95.993828	Sep
5	1	1	1	24	8	2834	1881	132	40	95.993828	30/98
4	1	1	1	25	0	447	1953	2519	52	-1	
5	1	1	1	25	1	447	1955	215	39	96.743912	25-21-00
5	1	1	1	25	2	1148	1955	27	39	97.019485	4
5	1	1	1	25	3	1385	1953	93	52	95.599144	Sep
5	1	1	1	25	4	1498	1954	132	40	95.599144	30/98
5	1	1	1	25	5	1783	1955	215	39	96.709641	25-21-00
5	1	1	1	25	6	2424	1955	87	39	96.961731	625
5	1	1	1	25	7	2721	1953	93	52	95.993828	Sep
5	1	1	1	25	8	2834	1954	132	40	95.993828	30/98
4	1	1	1	26	0	447	2026	2519	52	-1	
5	1	1	1	26	1	447	2028	215	39	96.743912	25-21-00
5	1	1	1	26	2	1150	2028	25	39	96.758308	5
5	1	1	1	26	3	1385	2026	93	52	95.599144	Sep
5	1	1	1	26	4	1498	2027	132	40	95.599144	30/98
5	1	1	1	26	5	1783	2028	215	39	96.709641	25-21-00
5	1	1	1	26	6	2424	2028	87	39	96.861877	626
5	1	1	1	26	7	2721	2026	93	52	95.993828	Sep
5	1	1	1	26	8	2834	2027	132	40	95.993828	30/98
4	1	1	1	27	0	447	2100	2519	52	-1	
5	1	1	1	27	1	447	2102	216	39	95.845497	25-21-00
5	1	1	1	27	2	1150	2102	26	39	93.781448	6
5	1	1	1	27	3	1229	2101	128	40	95.421234	blank
5	1	1	1	27	4	1385	2100	93	52	95.817154	Sep
5	1	1	1	27	5	1498	2101	132	40	95.817154	30/98
5	1	1	1	27	6	1783	2102	215	39	96.709641	25-21-00
5	1	1	1	27	7	2424	2102	87	39	96.668724	627
5	1	1	1	27	8	2721	2100	93	52	95.993828	Sep
5	1	1	1	27	9	2834	2101	132	40	95.993828	30/98
4	1	1	1	28	0	447	2173	2519	52	-1	
5	1	1	1	28	1	447	2175	215	39	96.743912	25-21-00
5	1	1	1	28	2	1092	2175	76	39	95.961182	101
5	1	1	1	28	3	1385	2173	93	52	95.599144	Sep
5	1	1	1	28	4	1498	2174	132	40	95.599144	30/98
5	1	1	1	28	5	1783	2175	215	39	96.709641	25-21-00
5	1	1	1	28	6	2424	2175	87	39	96.689911	628
5	1	1	1	28	7	2721	2173	93	52	95.993828	Sep
5	1	1	1	28	8	2834	2174	132	40	95.993828	30/98
4	1	1	1	29	0	447	2247	2512	52	-1	
5	1	1	1	29	1	447	2249	216	39	95.845497	25-21-00
5	1	1	1	29	2	1092	2249	84	39	92.952530	102
5	1	1	1	29	3	1229	2248	128	40	92.952530	blank
5	1	1	1	29	4	1385	2247	93	52	96.357185	Sep
5	1	1	1	29	5	1498	2248	132	40	96.631203	30/98
5	1	1	1	29	6	1783	2249	215	39	96.709641	25-21-00
5	1	1	1	29	7	2424	2249	87	39	96.608391	629
5	1	1	1	29	8	2729	2248	83	41	96.016228	Jan
5	1	1	1	29	9	2837	2248	122	40	96.541458	15/01
4	1	1	1	30	0	447	2320	2512	52	-1	
5	1	1	1	30	1	447	2322	215	39	96.743912	25-21-00
5	1	1	1	30	2	1089	2322	79	39	96.838539	301
5	1	1	1	30	3	1385	2320	93	52	95.599144	Sep
5	1	1	1	30	4	1498	2321	132	40	95.599144	30/98
5	1	1	1	30	5	1783	2322	215	39	96.709641	25-21-00
5	1	1	1	30	6	2424	2322	87	39	96.785851	630
5	1	1	1	30	7	2729	2321	83	41	96.016228	Jan
5	1	1	1	30	8	2837	2321	122	40	96.541458	15/01
4	1	1	1	31	0	447	2393	2519	52	-1	
5	1	1	1	31	1	447	2395	215	39	96.743912	25-21-00
5	1	1	1	31	2	1089	2395	86	39	96.533379	302
5	1	1	1	31	3	1385	2393	93	52	95.599144	Sep
5	1	1	1	31	4	1498	2394	132	40	95.599144	30/98
5	1	1	1	31	5	1783	2395	215	39	96.709641	25-21-00
5	1	1	1	31	6	2424	2395	80	39	96.862022	701
5	1	1	1	31	7	2721	2393	93	52	95.993828	Sep
5	1	1	1	31	8	2834	2394	132	40	95.993828	30/98
4	1	1	1	32	0	447	2467	2519	52	-1	
5	1	1	1	32	1	447	2469	215	39	96.743912	25-21-00
5	1	1	1	32	2	1089	2469	86	39	96.183250	303
5	1	1	1	32	3	1385	2467	93	52	95.599144	Sep
5	1	1	1	32	4	1498	2468	132	40	95.599144	30/98
5	1	1	1	32	5	1783	2469	215	39	96.709641	25-21-00
5	1	1	1	32	6	2424	2469	87	39	94.051933	702
5	1	1	1	32	7	2721	2467	93	52	95.993828	Sep
5	1	1	1	32	8	2834	2468	132	40	95.993828	30/98
4	1	1	1	33	0	447	2540	2519	52	-1	
5	1	1	1	33	1	447	2542	216	39	95.845497	25-21-00
5	1	1	1	33	2	1089	2542	87	39	90.554337	304
5	1	1	1	33	3	1229	2541	128	40	90.554337	blank
5	1	1	1	33	4	1385	2540	93	52	96.171638	Sep
5	1	1	1	33	5	1498	2541	132	40	96.422119	30/98
5	1	1	1	33	6	1783	2542	215	39	96.709641	25-21-00
5	1	1	1	33	7	2424	2542	87	39	96.082405	703
5	1	1	1	33	8	2721	2540	93	52	95.993828	Sep
5	1	1	1	33	9	2834	2541	132	40	95.993828	30/98
4	1	1	1	34	0	447	2613	2519	52	-1	
5	1	1	1	34	1	447	2615	215	39	96.743912	25-21-00
5	1	1	1	34	2	1087	2615	81	39	96.205078	401
5	1	1	1	34	3	1385	2613	93	52	95.599144	Sep
5	1	1	1	34	4	1498	2614	132	40	95.599144	30/98
5	1	1	1	34	5	1783	2615	215	39	96.709641	25-21-00
5	1	1	1	34	6	2424	2615	87	39	74.158981	704
5	1	1	1	34	7	2565	2614	128	40	74.158981	blank
5	1	1	1	34	8	2721	2613	93	52	96.714905	Sep
5	1	1	1	34	9	2834	2614	132	40	96.641823	30/98
4	1	1	1	35	0	447	2686	2519	53	-1	
5	1	1	1	35	1	447	2689	215	39	96.743912	25-21-00
5	1	1	1	35	2	1087	2689	88	39	96.743225	402
5	1	1	1	35	3	1385	2687	93	52	95.599144	Sep
5	1	1	1	35	4	1498	2688	132	40	95.599144	30/98
5	1	1	1	35	5	1785	2687	122	40	96.028481	Parts
5	1	1	1	35	6	1928	2687	80	40	96.973053	List
5	1	1	1	35	7	2397	2688	107	39	96.425774	1001
5	1	1	1	35	8	2721	2686	93	52	95.993828	Sep
5	1	1	1	35	9	2834	2687	132	40	95.993828	30/98
4	1	1	1	36	0	447	2760	2519	52	-1	
5	1	1	1	36	1	447	2762	215	39	96.743912	25-21-00
5	1	1	1	36	2	1087	2762	88	39	96.959862	403
5	1	1	1	36	3	1385	2760	93	52	95.599144	Sep
5	1	1	1	36	4	1498	2761	132	40	95.599144	30/98
5	1	1	1	36	5	1785	2761	122	40	96.028481	Parts
5	1	1	1	36	6	1928	2761	80	40	96.973053	List
5	1	1	1	36	7	2397	2762	114	39	95.989197	1002
5	1	1	1	36	8	2721	2760	93	52	95.993828	Sep
5	1	1	1	36	9	2834	2761	132	40	95.993828	30/98
4	1	1	1	37	0	447	2833	2519	52	-1	
5	1	1	1	37	1	447	2835	215	39	96.743912	25-21-00
5	1	1	1	37	2	1087	2835	88	39	96.955864	404
5	1	1	1	37	3	1385	2833	93	52	95.599144	Sep
5	1	1	1	37	4	1498	2834	132	40	95.599144	30/98
5	1	1	1	37	5	1785	2834	122	40	96.028481	Parts
5	1	1	1	37	6	1928	2834	80	40	96.973053	List
5	1	1	1	37	7	2397	2835	114	39	96.118240	1003
5	1	1	1	37	8	2721	2833	93	52	95.993828	Sep
5	1	1	1	37	9	2834	2834	132	40	95.993828	30/98
4	1	1	1	38	0	447	2906	2519	52	-1	
5	1	1	1	38	1	447	2908	215	39	96.743912	25-21-00
5	1	1	1	38	2	1089	2908	79	39	96.343018	501
5	1	1	1	38	3	1385	2906	93	52	95.599144	Sep
5	1	1	1	38	4	1498	2907	132	40	95.599144	30/98
5	1	1	1	38	5	1785	2907	122	40	96.028481	Parts
5	1	1	1	38	6	1928	2907	80	40	96.973053	List
5	1	1	1	38	7	2397	2908	114	39	96.060158	1004
5	1	1	1	38	8	2721	2906	93	52	95.993828	Sep
5	1	1	1	38	9	2834	2907	132	40	95.993828	30/98
4	1	1	1	39	0	447	2980	2519	52	-1	
5	1	1	1	39	1	447	2982	216	39	95.996925	25-21-00
5	1	1	1	39	2	1089	2982	87	39	72.905930	502
5	1	1	1	39	3	1229	2981	128	40	72.905930	blank
5	1	1	1	39	4	1385	2980	93	52	96.420021	Sep
5	1	1	1	39	5	1498	2981	132	40	96.519157	30/98
5	1	1	1	39	6	1783	2981	278	40	92.006950	25-Vendors
5	1	1	1	39	7	2398	2982	113	39	96.279091	1005
5	1	1	1	39	8	2721	2980	93	52	95.993828	Sep
5	1	1	1	39	9	2834	2981	132	40	95.993828	30/98
4	1	1	1	40	0	447	3053	2519	52	-1	
5	1	1	1	40	1	447	3055	215	39	96.708702	25-21-00
5	1	1	1	40	2	1088	3055	80	39	96.855377	601
5	1	1	1	40	3	1385	3053	93	52	95.599144	Sep
5	1	1	1	40	4	1498	3054	132	40	95.599144	30/98
5	1	1	1	40	5	1783	3054	278	40	92.006950	25-Vendors
5	1	1	1	40	6	2398	3055	113	39	87.517433	1006
5	1	1	1	40	7	2565	3054	128	40	89.290756	blank
5	1	1	1	40	8	2721	3053	93	52	96.546715	Sep
5	1	1	1	40	9	2833	3054	133	40	96.573097	30/98
4	1	1	1	41	0	447	3126	2512	52	-1	
5	1	1	1	41	1	447	3128	215	39	96.048241	25-21-00
5	1	1	1	41	2	1088	3128	87	39	96.723419	602
5	1	1	1	41	3	1385	3126	93	52	95.599144	Sep
5	1	1	1	41	4	1498	3127	132	40	95.599144	30/98
5	1	1	1	41	5	1783	3127	321	40	90.900429	25-Numerical
5	1	1	1	41	6	2128	3127	129	40	95.706337	Index
5	1	1	1	41	7	2397	3128	114	39	95.936066	1007
5	1	1	1	41	8	2729	3127	83	41	96.874077	Jan
5	1	1	1	41	9	2837	3127	122	40	96.313927	15/01
4	1	1	1	42	0	447	3200	2512	52	-1	
5	1	1	1	42	1	447	3202	215	39	96.048241	25-21-00
5	1	1	1	42	2	1088	3202	87	39	96.781342	603
5	1	1	1	42	3	1385	3200	93	52	96.307343	Sep
5	1	1	1	42	4	1498	3201	132	40	96.137871	30/98
5	1	1	1	42	5	1783	3200	321	40	90.900429	25-Numerical
5	1	1	1	42	6	2128	3200	129	40	95.706337	Index
5	1	1	1	42	7	2397	3201	114	39	96.055664	1008
5	1	1	1	42	8	2729	3200	83	41	96.874077	Jan
5	1	1	1	42	9	2837	3200	122	40	96.313927	15/01
4	1	1	1	43	0	447	3273	2512	52	-1	
5	1	1	1	43	1	447	3275	215	39	96.048241	25-21-00
5	1	1	1	43	2	1088	3275	87	39	96.404129	604
5	1	1	1	43	3	1385	3273	93	52	95.599144	Sep
5	1	1	1	43	4	1498	3274	132	40	95.599144	30/98
5	1	1	1	43	5	1783	3274	321	40	90.900429	25-Numerical
5	1	1	1	43	6	2128	3274	129	40	95.706337	Index
5	1	1	1	43	7	2397	3275	114	39	96.470299	1009
5	1	1	1	43	8	2729	3274	83	41	96.874077	Jan
5	1	1	1	43	9	2837	3274	122	40	96.313927	15/01
4	1	1	1	44	0	447	3346	2512	52	-1	
5	1	1	1	44	1	447	3348	215	39	96.048241	25-21-00
5	1	1	1	44	2	1088	3348	87	39	96.872322	605
5	1	1	1	44	3	1385	3346	93	52	95.599144	Sep
5	1	1	1	44	4	1498	3347	132	40	95.599144	30/98
5	1	1	1	44	5	1783	3347	321	40	90.900429	25-Numerical
5	1	1	1	44	6	2128	3347	129	40	95.706337	Index
5	1	1	1	44	7	2397	3348	114	39	96.181229	1010
5	1	1	1	44	8	2729	3347	83	41	96.874077	Jan
5	1	1	1	44	9	2837	3347	122	40	96.313927	15/01
4	1	1	1	45	0	447	3419	2512	52	-1	
5	1	1	1	45	1	447	3421	215	39	96.048241	25-21-00
5	1	1	1	45	2	1088	3421	87	39	96.150215	606
5	1	1	1	45	3	1385	3419	93	52	95.599144	Sep
5	1	1	1	45	4	1498	3420	132	40	95.599144	30/98
5	1	1	1	45	5	1783	3420	321	40	90.900429	25-Numerical
5	1	1	1	45	6	2128	3420	129	40	95.706337	Index
5	1	1	1	45	7	2401	3421	103	39	96.326271	1011
5	1	1	1	45	8	2729	3420	83	41	96.874077	Jan
5	1	1	1	45	9	2837	3420	122	40	96.313927	15/01
4	1	1	1	46	0	449	3579	2517	51	-1	
5	1	1	1	46	1	449	3579	151	51	96.111679	Pages
5	1	1	1	46	2	625	3579	170	40	96.325020	revised
5	1	1	1	46	3	820	3589	48	30	96.703041	or
5	1	1	1	46	4	889	3579	148	40	96.148422	added
5	1	1	1	46	5	1064	3579	53	51	96.237122	by
5	1	1	1	46	6	1138	3579	75	40	96.237122	the
5	1	1	1	46	7	1237	3580	167	39	96.530357	current
5	1	1	1	46	8	1430	3579	182	40	96.319649	revision
5	1	1	1	46	9	1637	3589	76	30	96.811844	are
5	1	1	1	46	10	1738	3579	213	40	96.158714	indicated
5	1	1	1	46	11	1979	3579	53	51	96.158714	by
5	1	1	1	46	12	2055	3589	56	30	95.729172	an
5	1	1	1	46	13	2137	3579	187	40	90.612900	asterisk
5	1	1	1	46	14	2347	3579	65	51	89.678413	(*).
5	1	1	1	46	15	2441	3579	150	51	96.734268	Pages
5	1	1	1	46	16	2615	3579	175	40	96.580933	deleted
5	1	1	1	46	17	2817	3579	53	51	96.968132	by
5	1	1	1	46	18	2891	3579	75	40	96.737984	the
4	1	1	1	47	0	447	3654	2483	51	-1	
5	1	1	1	47	1	447	3655	168	39	94.975182	current
5	1	1	1	47	2	635	3654	182	40	96.657104	revision
5	1	1	1	47	3	838	3664	76	30	96.872017	are
5	1	1	1	47	4	934	3654	213	40	96.555763	indicated
5	1	1	1	47	5	1170	3654	52	51	96.541084	by
5	1	1	1	47	6	1242	3654	104	51	92.629318	(del)
5	1	1	1	47	7	1366	3654	30	40	92.629318	*.
5	1	1	1	47	8	1420	3654	150	51	96.323685	Pages
5	1	1	1	47	9	1589	3654	176	40	95.748611	deleted
5	1	1	1	47	10	1788	3654	52	51	96.679695	by
5	1	1	1	47	11	1857	3654	75	40	96.230583	the
5	1	1	1	47	12	1953	3654	202	51	95.641747	previous
5	1	1	1	47	13	2191	3654	182	40	95.281349	revision
5	1	1	1	47	14	2394	3664	75	30	95.281349	are
5	1	1	1	47	15	2505	3654	213	40	96.217216	indicated
5	1	1	1	47	16	2741	3654	52	51	96.827393	by
5	1	1	1	47	17	2813	3654	117	51	95.333786	(del).
4	1	1	1	48	0	1567	3764	1390	70	-1	
5	1	1	1	48	1	1567	3764	334	70	90.034943	25-LIST
5	1	1	1	48	2	1934	3764	121	70	95.787155	OF
5	1	1	1	48	3	2094	3764	507	69	95.290833	EFFECTIVE
5	1	1	1	48	4	2639	3764	318	70	95.290833	PAGES
4	1	1	1	49	0	2791	3882	161	51	-1	
5	1	1	1	49	1	2791	3882	123	51	96.838348	Page
5	1	1	1	49	2	2937	3883	15	39	96.724731	1
