level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	18	8	2611	1501	132	40	96.965576	30/98
4	1	1	1	19	0	240	1573	2503	52	-1	
5	1	1	1	19	1	240	1574	158	40	91.225403	25-IPL
5	1	1	1	19	2	858	1575	110	39	96.760971	1146
5	1	1	1	19	3	1177	1573	94	52	95.670532	Sep
5	1	1	1	19	4	1290	1574	132	40	96.965576	30/98
5	1	1	1	19	5	1561	1574	158	40	91.992149	25-IPL
5	1	1	1	19	6	2179	1575	109	39	96.977509	1176
5	1	1	1	19	7	2498	1573	94	52	95.670532	Sep
5	1	1	1	19	8	2611	1574	132	40	96.965576	30/98
4	1	1	1	20	0	240	1646	2503	52	-1	
5	1	1	1	20	1	240	1647	158	40	91.225403	25-IPL
5	1	1	1	20	2	857	1647	147	40	91.394318	1146A
5	1	1	1	20	3	1185	1647	83	41	95.676262	Jan
5	1	1	1	20	4	1293	1647	122	40	96.324165	15/01
5	1	1	1	20	5	1561	1647	158	40	91.992149	25-IPL
5	1	1	1	20	6	2179	1648	109	39	95.939491	1177
5	1	1	1	20	7	2498	1646	94	52	95.670532	Sep
5	1	1	1	20	8	2611	1647	132	40	96.965576	30/98
4	1	1	1	21	0	240	1719	2503	52	-1	
5	1	1	1	21	1	240	1721	158	40	90.082054	25-IPL
5	1	1	1	21	2	857	1721	146	40	92.060295	1146B
5	1	1	1	21	3	1185	1721	83	41	95.676262	Jan
5	1	1	1	21	4	1293	1721	122	40	96.324165	15/01
5	1	1	1	21	5	1561	1720	158	40	91.992149	25-IPL
5	1	1	1	21	6	2179	1721	109	39	96.932236	1178
5	1	1	1	21	7	2498	1719	94	52	95.670532	Sep
5	1	1	1	21	8	2611	1720	132	40	96.965576	30/98
4	1	1	1	22	0	240	1793	2503	52	-1	
5	1	1	1	22	1	240	1794	158	40	91.203262	25-IPL
5	1	1	1	22	2	855	1793	149	42	91.329529	1146C
5	1	1	1	22	3	1186	1794	83	41	96.941307	Jan
5	1	1	1	22	4	1293	1794	122	40	96.014885	15/01
5	1	1	1	22	5	1561	1794	158	40	91.203262	25-IPL
5	1	1	1	22	6	2179	1795	109	39	96.941544	1179
5	1	1	1	22	7	2498	1793	94	52	95.670532	Sep
5	1	1	1	22	8	2611	1794	132	40	96.965576	30/98
4	1	1	1	23	0	240	1866	2503	52	-1	
5	1	1	1	23	1	240	1867	158	40	91.225403	25-IPL
5	1	1	1	23	2	855	1867	149	40	91.966690	1146D
5	1	1	1	23	3	1021	1867	128	40	94.256378	blank
5	1	1	1	23	4	1185	1867	83	41	95.952057	Jan
5	1	1	1	23	5	1293	1867	122	40	96.566360	15/01
5	1	1	1	23	6	1561	1867	158	40	91.992149	25-IPL
5	1	1	1	23	7	2179	1868	109	39	96.604630	1180
5	1	1	1	23	8	2498	1866	94	52	95.670532	Sep
5	1	1	1	23	9	2611	1867	132	40	96.965576	30/98
4	1	1	1	24	0	240	1939	2503	52	-1	
5	1	1	1	24	1	240	1940	158	40	91.225403	25-IPL
5	1	1	1	24	2	858	1941	110	39	96.919197	1147
5	1	1	1	24	3	1177	1939	94	52	95.670532	Sep
5	1	1	1	24	4	1290	1940	132	40	96.965576	30/98
5	1	1	1	24	5	1561	1940	158	40	91.992149	25-IPL
5	1	1	1	24	6	2179	1941	102	39	96.803619	1181
5	1	1	1	24	7	2498	1939	94	52	95.670532	Sep
5	1	1	1	24	8	2611	1940	132	40	96.965576	30/98
4	1	1	1	25	0	240	2013	2503	52	-1	
5	1	1	1	25	1	240	2014	158	40	91.225403	25-IPL
5	1	1	1	25	2	858	2015	110	39	96.566788	1148
5	1	1	1	25	3	1177	2013	94	52	95.670532	Sep
5	1	1	1	25	4	1290	2014	132	40	96.965576	30/98
5	1	1	1	25	5	1561	2014	158	40	91.992149	25-IPL
5	1	1	1	25	6	2179	2015	109	39	96.824371	1182
5	1	1	1	25	7	2498	2013	94	52	95.670532	Sep
5	1	1	1	25	8	2611	2014	132	40	96.965576	30/98
4	1	1	1	26	0	240	2086	2503	52	-1	
5	1	1	1	26	1	240	2087	158	40	91.225403	25-IPL
5	1	1	1	26	2	858	2088	110	39	96.736641	1149
5	1	1	1	26	3	1177	2086	94	52	95.670532	Sep
5	1	1	1	26	4	1290	2087	132	40	96.965576	30/98
5	1	1	1	26	5	1561	2087	158	40	91.992149	25-IPL
5	1	1	1	26	6	2179	2088	109	39	96.934448	1183
5	1	1	1	26	7	2498	2086	94	52	95.670532	Sep
5	1	1	1	26	8	2611	2087	132	40	96.965576	30/98
4	1	1	1	27	0	240	2159	2503	52	-1	
5	1	1	1	27	1	240	2160	158	40	91.225403	25-IPL
5	1	1	1	27	2	858	2161	110	39	96.614784	1150
5	1	1	1	27	3	1177	2159	94	52	95.670532	Sep
5	1	1	1	27	4	1290	2160	132	40	96.965576	30/98
5	1	1	1	27	5	1561	2160	158	40	91.992149	25-IPL
5	1	1	1	27	6	2179	2161	109	39	96.698792	1184
5	1	1	1	27	7	2498	2159	94	52	95.670532	Sep
5	1	1	1	27	8	2611	2160	132	40	96.965576	30/98
4	1	1	1	28	0	240	2233	2503	52	-1	
5	1	1	1	28	1	240	2234	158	40	91.225403	25-IPL
5	1	1	1	28	2	858	2235	103	39	96.556931	1151
5	1	1	1	28	3	1177	2233	94	52	95.670532	Sep
5	1	1	1	28	4	1290	2234	132	40	96.965576	30/98
5	1	1	1	28	5	1561	2234	158	40	91.992149	25-IPL
5	1	1	1	28	6	2179	2235	109	39	96.946106	1185
5	1	1	1	28	7	2498	2233	94	52	95.670532	Sep
5	1	1	1	28	8	2611	2234	132	40	96.965576	30/98
4	1	1	1	29	0	240	2306	2503	52	-1	
5	1	1	1	29	1	240	2307	158	40	91.225403	25-IPL
5	1	1	1	29	2	858	2308	110	39	96.911003	1152
5	1	1	1	29	3	1177	2306	94	52	95.670532	Sep
5	1	1	1	29	4	1290	2307	132	40	96.965576	30/98
5	1	1	1	29	5	1561	2307	158	40	91.992149	25-IPL
5	1	1	1	29	6	2179	2308	109	39	96.606911	1186
5	1	1	1	29	7	2498	2306	94	52	95.670532	Sep
5	1	1	1	29	8	2611	2307	132	40	96.965576	30/98
4	1	1	1	30	0	240	2379	2503	52	-1	
5	1	1	1	30	1	240	2380	158	40	91.225403	25-IPL
5	1	1	1	30	2	858	2381	110	39	96.958549	1153
5	1	1	1	30	3	1177	2379	94	52	95.670532	Sep
5	1	1	1	30	4	1290	2380	132	40	96.965576	30/98
5	1	1	1	30	5	1561	2380	158	40	91.992149	25-IPL
5	1	1	1	30	6	2179	2381	109	39	96.565590	1187
5	1	1	1	30	7	2498	2379	94	52	95.670532	Sep
5	1	1	1	30	8	2611	2380	132	40	96.965576	30/98
4	1	1	1	31	0	240	2452	2503	52	-1	
5	1	1	1	31	1	240	2453	158	40	91.225403	25-IPL
5	1	1	1	31	2	858	2454	110	39	96.460403	1154
5	1	1	1	31	3	1177	2452	94	52	95.670532	Sep
5	1	1	1	31	4	1290	2453	132	40	96.965576	30/98
5	1	1	1	31	5	1561	2453	158	40	91.992149	25-IPL
5	1	1	1	31	6	2179	2454	109	39	96.958710	1188
5	1	1	1	31	7	2498	2452	94	52	95.670532	Sep
5	1	1	1	31	8	2611	2453	132	40	96.965576	30/98
4	1	1	1	32	0	240	2526	2503	52	-1	
5	1	1	1	32	1	240	2527	158	40	91.225403	25-IPL
5	1	1	1	32	2	858	2528	110	39	96.663399	1155
5	1	1	1	32	3	1177	2526	94	52	95.670532	Sep
5	1	1	1	32	4	1290	2527	132	40	96.965576	30/98
5	1	1	1	32	5	1561	2527	158	40	91.992149	25-IPL
5	1	1	1	32	6	2179	2528	109	39	97.003143	1189
5	1	1	1	32	7	2498	2526	94	52	95.670532	Sep
5	1	1	1	32	8	2611	2527	132	40	96.965576	30/98
4	1	1	1	33	0	240	2599	2503	52	-1	
5	1	1	1	33	1	240	2600	158	40	91.225403	25-IPL
5	1	1	1	33	2	858	2601	110	39	96.092308	1156
5	1	1	1	33	3	1177	2599	94	52	95.670532	Sep
5	1	1	1	33	4	1290	2600	132	40	96.965576	30/98
5	1	1	1	33	5	1561	2600	158	40	91.992149	25-IPL
5	1	1	1	33	6	2179	2601	109	39	96.861755	1190
5	1	1	1	33	7	2498	2599	94	52	95.670532	Sep
5	1	1	1	33	8	2611	2600	132	40	96.965576	30/98
4	1	1	1	34	0	240	2672	2503	52	-1	
5	1	1	1	34	1	240	2673	158	40	91.225403	25-IPL
5	1	1	1	34	2	858	2674	110	39	96.565361	1157
5	1	1	1	34	3	1177	2672	94	52	95.670532	Sep
5	1	1	1	34	4	1290	2673	132	40	96.965576	30/98
5	1	1	1	34	5	1561	2673	158	40	91.992149	25-IPL
5	1	1	1	34	6	2179	2674	102	39	96.924423	1191
5	1	1	1	34	7	2498	2672	94	52	95.670532	Sep
5	1	1	1	34	8	2611	2673	132	40	96.965576	30/98
4	1	1	1	35	0	240	2746	2503	52	-1	
5	1	1	1	35	1	240	2747	158	40	91.225403	25-IPL
5	1	1	1	35	2	858	2748	110	39	96.481232	1158
5	1	1	1	35	3	1177	2746	94	52	95.670532	Sep
5	1	1	1	35	4	1290	2747	132	40	96.965576	30/98
5	1	1	1	35	5	1561	2747	158	40	91.992149	25-IPL
5	1	1	1	35	6	2179	2748	109	39	96.953918	1192
5	1	1	1	35	7	2498	2746	94	52	95.670532	Sep
5	1	1	1	35	8	2611	2747	132	40	96.965576	30/98
4	1	1	1	36	0	240	2819	2503	52	-1	
5	1	1	1	36	1	240	2820	158	40	91.225403	25-IPL
5	1	1	1	36	2	857	2820	147	40	92.892044	1158A
5	1	1	1	36	3	1185	2820	83	41	95.676262	Jan
5	1	1	1	36	4	1293	2820	122	40	96.324165	15/01
5	1	1	1	36	5	1561	2820	158	40	91.992149	25-IPL
5	1	1	1	36	6	2179	2821	109	39	96.793785	1193
5	1	1	1	36	7	2498	2819	94	52	95.670532	Sep
5	1	1	1	36	8	2611	2820	132	40	96.965576	30/98
4	1	1	1	37	0	240	2892	2503	52	-1	
5	1	1	1	37	1	240	2893	158	40	91.225403	25-IPL
5	1	1	1	37	2	857	2893	146	40	92.949913	1158B
5	1	1	1	37	3	1185	2893	83	41	95.676262	Jan
5	1	1	1	37	4	1293	2893	122	40	96.324165	15/01
5	1	1	1	37	5	1561	2893	158	40	91.992149	25-IPL
5	1	1	1	37	6	2179	2894	109	39	96.881447	1194
5	1	1	1	37	7	2498	2892	94	52	95.670532	Sep
5	1	1	1	37	8	2611	2893	132	40	96.965576	30/98
4	1	1	1	38	0	240	2966	2503	52	-1	
5	1	1	1	38	1	240	2967	158	40	91.203262	25-IPL
5	1	1	1	38	2	855	2966	149	42	91.722763	1158C
5	1	1	1	38	3	1186	2967	83	41	96.941307	Jan
5	1	1	1	38	4	1293	2967	122	40	96.014885	15/01
5	1	1	1	38	5	1561	2967	158	40	91.203262	25-IPL
5	1	1	1	38	6	2179	2968	109	39	96.999634	1195
5	1	1	1	38	7	2498	2966	94	52	95.670532	Sep
5	1	1	1	38	8	2611	2967	132	40	96.965576	30/98
4	1	1	1	39	0	240	3039	2503	52	-1	
5	1	1	1	39	1	240	3040	158	40	91.225403	25-IPL
5	1	1	1	39	2	855	3040	149	40	92.169731	1158D
5	1	1	1	39	3	1021	3040	128	40	93.460846	blank
5	1	1	1	39	4	1185	3040	83	41	96.315842	Jan
5	1	1	1	39	5	1293	3040	122	40	96.465858	15/01
5	1	1	1	39	6	1561	3040	158	40	91.992149	25-IPL
5	1	1	1	39	7	2179	3041	109	39	96.846191	1196
5	1	1	1	39	8	2498	3039	94	52	95.670532	Sep
5	1	1	1	39	9	2611	3040	132	40	96.965576	30/98
4	1	1	1	40	0	240	3112	2503	52	-1	
5	1	1	1	40	1	240	3113	158	40	91.225403	25-IPL
5	1	1	1	40	2	858	3114	110	39	96.866714	1159
5	1	1	1	40	3	1177	3112	94	52	95.670532	Sep
5	1	1	1	40	4	1290	3113	132	40	96.965576	30/98
5	1	1	1	40	5	1561	3113	158	40	91.992149	25-IPL
5	1	1	1	40	6	2179	3114	109	39	96.255959	1197
5	1	1	1	40	7	2498	3112	94	52	95.670532	Sep
5	1	1	1	40	8	2611	3113	132	40	96.965576	30/98
4	1	1	1	41	0	240	3186	2503	52	-1	
5	1	1	1	41	1	240	3187	158	40	91.225403	25-IPL
5	1	1	1	41	2	858	3188	110	39	96.603996	1160
5	1	1	1	41	3	1177	3186	94	52	95.670532	Sep
5	1	1	1	41	4	1290	3187	132	40	96.965576	30/98
5	1	1	1	41	5	1561	3187	158	40	91.992149	25-IPL
5	1	1	1	41	6	2179	3188	109	39	96.996582	1198
5	1	1	1	41	7	2498	3186	94	52	95.670532	Sep
5	1	1	1	41	8	2611	3187	132	40	96.965576	30/98
4	1	1	1	42	0	240	3259	2503	52	-1	
5	1	1	1	42	1	240	3260	158	40	91.225403	25-IPL
5	1	1	1	42	2	858	3261	103	39	96.574730	1161
5	1	1	1	42	3	1177	3259	94	52	95.670532	Sep
5	1	1	1	42	4	1290	3260	132	40	96.965576	30/98
5	1	1	1	42	5	1561	3260	158	40	91.992149	25-IPL
5	1	1	1	42	6	2179	3261	109	39	96.899612	1199
5	1	1	1	42	7	2498	3259	94	52	95.670532	Sep
5	1	1	1	42	8	2611	3260	132	40	96.965576	30/98
4	1	1	1	43	0	240	3332	2503	52	-1	
5	1	1	1	43	1	240	3333	158	40	91.225403	25-IPL
5	1	1	1	43	2	858	3334	110	39	96.529564	1162
5	1	1	1	43	3	1177	3332	94	52	95.670532	Sep
5	1	1	1	43	4	1290	3333	132	40	96.965576	30/98
5	1	1	1	43	5	1561	3333	158	40	91.992149	25-IPL
5	1	1	1	43	6	2175	3334	113	39	96.758820	1200
5	1	1	1	43	7	2498	3332	93	52	95.136421	Sep
5	1	1	1	43	8	2611	3333	132	40	95.136421	30/98
4	1	1	1	44	0	240	3406	2503	52	-1	
5	1	1	1	44	1	240	3407	158	40	91.225403	25-IPL
5	1	1	1	44	2	858	3408	110	39	96.536293	1163
5	1	1	1	44	3	1177	3406	94	52	95.670532	Sep
5	1	1	1	44	4	1290	3407	132	40	96.965576	30/98
5	1	1	1	44	5	1561	3407	158	40	91.992149	25-IPL
5	1	1	1	44	6	2175	3408	106	39	96.822403	1201
5	1	1	1	44	7	2498	3406	93	52	95.136421	Sep
5	1	1	1	44	8	2611	3407	132	40	95.136421	30/98
4	1	1	1	45	0	242	3566	2517	51	-1	
5	1	1	1	45	1	242	3566	150	51	96.785400	Pages
5	1	1	1	45	2	417	3566	169	40	96.389130	revised
5	1	1	1	45	3	612	3576	48	30	95.841118	or
5	1	1	1	45	4	681	3566	147	40	95.841118	added
5	1	1	1	45	5	856	3566	53	51	96.021080	by
5	1	1	1	45	6	930	3566	75	40	96.021080	the
5	1	1	1	45	7	1029	3567	168	39	96.609100	current
5	1	1	1	45	8	1222	3566	182	40	95.629601	revision
5	1	1	1	45	9	1429	3576	76	30	95.629601	are
5	1	1	1	45	10	1530	3566	214	40	96.151924	indicated
5	1	1	1	45	11	1771	3566	53	51	96.893585	by
5	1	1	1	45	12	1847	3576	56	30	96.077858	an
5	1	1	1	45	13	1929	3566	188	40	93.292877	asterisk
5	1	1	1	45	14	2139	3566	65	51	88.499146	(*).
5	1	1	1	45	15	2234	3566	150	51	96.562363	Pages
5	1	1	1	45	16	2408	3566	174	40	96.864601	deleted
5	1	1	1	45	17	2610	3566	53	51	96.825607	by
5	1	1	1	45	18	2684	3566	75	40	96.650749	the
4	1	1	1	46	0	240	3642	2482	51	-1	
5	1	1	1	46	1	240	3643	167	39	96.679802	current
5	1	1	1	46	2	428	3642	181	40	96.319984	revision
5	1	1	1	46	3	630	3652	76	30	96.779953	are
5	1	1	1	46	4	726	3642	213	40	96.228737	indicated
5	1	1	1	46	5	962	3642	53	51	96.615166	by
5	1	1	1	46	6	1035	3642	103	51	89.828499	(del)
5	1	1	1	46	7	1159	3642	29	40	89.828499	*.
5	1	1	1	46	8	1213	3642	150	51	96.454086	Pages
5	1	1	1	46	9	1382	3642	174	40	96.454086	deleted
5	1	1	1	46	10	1580	3642	52	51	96.830765	by
5	1	1	1	46	11	1649	3642	75	40	96.331757	the
5	1	1	1	46	12	1745	3642	202	51	96.517494	previous
5	1	1	1	46	13	1983	3642	181	40	96.406067	revision
5	1	1	1	46	14	2185	3652	76	30	93.176018	are
5	1	1	1	46	15	2296	3642	214	40	93.176018	indicated
5	1	1	1	46	16	2533	3642	52	51	96.723312	by
5	1	1	1	46	17	2605	3642	117	51	95.982948	(del).
4	1	1	1	47	0	1360	3752	1389	70	-1	
5	1	1	1	47	1	1360	3752	333	70	89.998199	25-LIST
5	1	1	1	47	2	1726	3752	121	70	96.767487	OF
5	1	1	1	47	3	1886	3752	507	69	96.509041	EFFECTIVE
5	1	1	1	47	4	2431	3752	318	70	96.657768	PAGES
4	1	1	1	48	0	2583	3870	167	51	-1	
5	1	1	1	48	1	2583	3870	123	51	95.586510	Page
5	1	1	1	48	2	2723	3871	27	39	96.940849	4
4	1	1	1	49	0	2018	3941	733	51	-1	
5	1	1	1	49	1	2018	3941	94	40	86.954666	T.P.
5	1	1	1	49	2	2139	3941	221	40	88.256851	120/1176
5	1	1	1	49	3	2515	3941	86	51	95.896507	Apr
5	1	1	1	49	4	2622	3941	129	40	95.896507	10/06
