src/trace_net/writing/trace_net_h30_engineer_answer_contract_v1.py	src/trace_net/writing/answer_contracts/trace_net_h30_engineer_answer_contract_v1.py	Deterministic Answer/Evidence/Engineering-confidence/Limits engineer answer contract and evidence-mode text.
src/trace_net/writing/trace_net_h30_chatgpt_answer_presentation_v1.py	src/trace_net/writing/answer_presentation/trace_net_h30_chatgpt_answer_presentation_v1.py	Runtime overlay rendering clean ChatGPT-style per-route public answers, hiding internal telemetry.
src/trace_net/writing/trace_net_h30_chatgpt_answer_presentation_v1_1.py	src/trace_net/writing/answer_presentation/trace_net_h30_chatgpt_answer_presentation_v1_1.py	Follow-on presentation overlay fixing dedup/table/nomenclature/procedure rendering of public answers.
src/trace_net/writing/trace_net_h30_chatgpt_answer_presentation_v1_2.py	src/trace_net/writing/answer_presentation/trace_net_h30_chatgpt_answer_presentation_v1_2.py	Narrow presentation overlay re-rendering part-search routes to fix uncited/nomenclature-relevance issues.
src/trace_net/writing/trace_net_h30_user_facing_renderer_v1.py	src/trace_net/writing/answer_presentation/trace_net_h30_user_facing_renderer_v1.py	Runtime overlay rendering user-facing route views (navigation/OCR/authority/claims) and sanitizing internal tokens.
src/trace_net/writing/trace_net_h30_brain_retrieval_quality_v1.py	src/trace_net/writing/answer_presentation/trace_net_h30_brain_retrieval_quality_v1.py	Runtime overlay with per-route public renderers (guided part/ATA/nomenclature/visual) using the public answer contract.
src/trace_net/writing/trace_net_h30_openwebui_f_grade_fix_v2.py	src/trace_net/writing/answer_presentation/trace_net_h30_openwebui_f_grade_fix_v2.py	Runtime overlay rendering deterministic capabilities and IPL field-status public answers for OpenWebUI.
src/trace_net/writing/trace_net_h30_evidence_aware_answer_modes_v1.py	src/trace_net/writing/answer_modes/trace_net_h30_evidence_aware_answer_modes_v1.py	Runtime overlay classifying the evidence-aware answer mode and deterministically rendering non-direct modes.
src/trace_net/writing/trace_net_h30_exact_page_answer_mode_v1.py	src/trace_net/writing/answer_modes/trace_net_h30_exact_page_answer_mode_v1.py	Runtime overlay adding an exact-page answer mode that renders a deterministic fallback from the requested page pack.
src/trace_net/writing/trace_net_h30_content_reconstruction_v1.py	src/trace_net/writing/answer_modes/trace_net_h30_content_reconstruction_v1.py	Runtime overlay reconstructing per-route answer content (ATA/table/procedure/visual) from selected claim-ready evidence.
src/trace_net/writing/trace_net_h30_constrained_gemma_writer_v1.py	src/trace_net/writing/constrained_writer/trace_net_h30_constrained_gemma_writer_v1.py	Runtime overlay making one constrained Gemma call to reword the deterministic answer via a strict JSON packet.
src/trace_net/writing/trace_net_h30_phase19_preservation_writer_v1.py	src/trace_net/writing/constrained_writer/trace_net_h30_phase19_preservation_writer_v1.py	Preservation-first overlay that patches the constrained Gemma writer to make it copy Phase 3 answer lines exactly.
